UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Down To Earth,@down2earthindia,2023-01-06T08:02:20.000Z,"Down To Earth
@down2earthindia
·
6 Jan","As #Joshimath sinks, 
@down2earthindia
 delves into how #Uttarakhand, the 'Dev Bhumi', is dying due to human avarice. Read an assortment of our stories, new and old. #joshimathsinking #JoshimathLandslide 

Click https://downtoearth.org.in
1
1
14
2,423",,1,1,14,['https://pbs.twimg.com/media/FlxjHv6aAAAdAoI?format=jpg&name=small'],https://twitter.com/down2earthindia/status/1611271936038039552,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
News18 India,@News18India,2023-01-06T07:57:16.000Z,"News18 India
@News18India
·
6 Jan","#JoshimathKoBachanaHai
Uttarakhand Disaster Management Secretary Ranjit Sinha expressed deep concern over the current situation in Joshimath. See
@AnkitaOmDubey
 Ranjit Sinha's #Exclusive conversation with.

#JoshimathSinking #JoshimathInDanger #Panic #UttarakhandNews #NTPC #HydroPowerProject
1
7
1,036",,,1,7,['https://pbs.twimg.com/amplify_video_thumb/1611264893281513472/img/xwcZSnHxLHNx6R4d.jpg'],https://twitter.com/News18India/status/1611270662248878080,WORK_OF_ART,,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
SN,@imShivnaik,2023-01-06T07:56:13.000Z,"SN
@imShivnaik
·
6 Jan","#joshimathsinking
divine
@divysaksena1
·
6 Jan
#JoshimathIsSinking twitter.com/Munsyari_/stat…
5",✨,,,,['https://pbs.twimg.com/profile_images/1613057446091837440/BJiVL50u_mini.jpg'],https://twitter.com/imShivnaik/status/1611270398116790272,,,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}",0.5574,pos
Nation One News,@Nationonetv,2023-01-06T07:54:19.000Z,"Nation One News
@Nationonetv
·
6 Jan","Joshimath Land Subsidence- Seeing the deteriorating situation, CM Dhami will hold a meeting, will take stock of the situation.
#uttarakhand
@pushkardhami
 #Joshimath #JoshimathLandslide #joshimathsinking
Follow-
@nationonetv
1:05
1
1
96",,,1,1,[],https://twitter.com/Nationonetv/status/1611269920414896128,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Malayoram News,@MalayoramNews,2023-01-06T06:51:07.000Z,"Malayoram News
@MalayoramNews
·
6 January","Massive landslides in Uttarakhand's Joshimath, people are being evacuated.

News Link : http://malayoramnews.com/2023/01/uttarakhand.html…

#uttarakhand #uttarakhandjoshimath #joshimath #joshimathsinking #NationalNews #IndiaNews #Malayarom #MalayaromNews
60",,,,,['https://pbs.twimg.com/media/FlxS9y_XgAABqys?format=jpg&name=small'],https://twitter.com/MalayoramNews/status/1611254014296850432,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
CSEINDIA,@CSEINDIA,2023-01-06T06:23:00.000Z,"CHEINDIA
@CSEINDIA
·
6 Jan","#JoshimathSinking | How guilty is NTPC's tunnel? Can government save #Joshimath from subsidence? https://downtoearth.org.in/hindistory/energy/hydropower/sinking-joshimath-cracks-in-567-buildings-ban-on-tapovan-vishnugad-project-and-bypass-construction-86965…
@rajusajwan
 writes
@hindidown2earth
  @bsrivas
 @down2earthindia
www.downtoearth.org.in
Sinking Joshimath: Cracks in 567 buildings, ban on Tapovan Vishnugad project and bypass construction
Experts say that NTPC's tunnel is responsible for the Joshimath collapse, it should be investigated
1
2
572",,,1,2,['https://pbs.twimg.com/card_img/1621193571931140099/eCZ5bJmh?format=jpg&name=small'],https://twitter.com/CSEINDIA/status/1611246939865219073,,,"{'neg': 0.168, 'neu': 0.74, 'pos': 0.092, 'compound': -0.6662}",-0.6662,neg
Lagatar English,@LagatarEnglish,2023-01-06T06:10:14.000Z,"constant english
@lagtaranglish
,
6 Jan","Uttarakhand CM to lead Joshimath rescue and rehabilitation operations #UttarakhandCM #Uttarakhand #joshimathsinking #Joshimath
lagatar24.com
Uttarakhand CM to lead Joshimath rescue and rehabilitation operations
Lagatar24 Desk   New Delhi, Jan 6: Pushkar Singh Dhami, the chief minister of Uttarakhand, announced on Friday that he would
2
54",,,,2,[],https://twitter.com/LagatarEnglish/status/1611243727204536320,LANGUAGE,,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.765}",0.765,pos
NewsDrum,@thenewsdrum,2023-01-06T05:48:19.000Z,"NewsDrum
@thenewsdrum
·
6 Jan","Ban on construction in 'sinking' Joshimath, 50 families evacuated 
#Joshimath #SinkingJoshimath #joshimathsinking #JoshimathLandslide
newsdrum.in
Ban on construction in 'sinking' Joshimath, 50 families evacuated
Amid protests by a group of residents in Joshimath, the Chamoli administration on Thursday put a ban on all construction activities in and around the sinking...
1
1
94",,,1,1,['https://pbs.twimg.com/card_img/1621608887827800066/wYyKFvIt?format=jpg&name=small'],https://twitter.com/thenewsdrum/status/1611238209454997504,,,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.9136}",-0.9136,neg
CNBC-TV18,@CNBCTV18News,2023-01-06T05:47:12.000Z,"CNBC-TV18
@CNBCTV18News
·
6 Jan","#Joshimath in Uttarakhand's Chamoli district has been facing land subsidence, resulting in cracks in homes and other structures, making it risky for residents to live there.

Why is the land in #Joshimathsinking? 
@ShlokaBadkar
 finds out.
cnbctv18.com
Homestay owners in Joshimath, surrounding areas shut shop, stare at uncertainty as land 'sinks'
Joshimath also falls on the way to Badrinath, Auli and treks such as the Valley of Flowers and Hemkund Sahib. The journey from Delhi/Rishikesh to these destinations is long and so travellers usually...
2
3
2,019",,,2,3,['https://pbs.twimg.com/card_img/1621642992565227520/uiDWVPiP?format=jpg&name=small'],https://twitter.com/CNBCTV18News/status/1611237928151449602,ORG,,"{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-06T02:54:50.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
6 Jan","Central government's severe blow on terror
CM Dhami will hold meeting in Joshimath case

#joshimathsinking | #terrorism |
@karunashankar
 ,
@RAVIMISHRA_TV
1
354",,,,1,['https://pbs.twimg.com/amplify_video_thumb/1611191390939250689/img/KdqXSWvIQu-KPrQa.jpg'],https://twitter.com/TV9Bharatvarsh/status/1611194551926157313,ORG,,"{'neg': 0.261, 'neu': 0.739, 'pos': 0.0, 'compound': -0.7184}",-0.7184,neg
ABP LIVE,@abplive,2023-01-06T02:46:24.000Z,"ABP LIVE
@abplive
·
6 Jan","#Joshimath Subsidence: As per an official bulletin, cracks were observed in a total of 561 buildings. The residents believe that the ""NTPC projects have led to its gradual sinking"".

#Uttarakhand #joshimathsinking
news.abplive.com
Joshimath Land Sinking: Uttarakhand CM To Chair Meeting Today, Shelter Homes Arranged For Affecte...
In view of the land subsidence in Joshimath, the affected areas are being surveyed by a team of experts including Garhwal Commissioner Sushil Kumar and Disaster Management Secretary Ranjit Sinha.
1
4
1,071",,,1,4,[],https://twitter.com/abplive/status/1611192429880938501,ORG,,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.6908}",-0.6908,neg
Bharat 24 - Vision Of New India,@Bharat24Liv,2023-01-06T02:17:32.000Z,"Bharat 24 - Vision Of New India
@Bharat24Liv
·
6 Jan","Joshimath: Land sinking, cracks on the roads... water coming out by tearing the wall, is there going to be a disaster?

#Bharat24Digital #Joshimath #joshimathsinking #Uttarakhand
bharat24live.com
Joshimath: Land sinking, cracks on the roads... water coming out by tearing the wall, is there going to be a disaster?
Trouble is brewing in Joshimath. Here, the walls of more than 500 houses are crumbling, the ground is bursting. People have been forced not to go inside their homes.
12
10
271",,,12,10,[],https://twitter.com/Bharat24Liv/status/1611185167238062080,WORK_OF_ART,,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.9356}",-0.9356,neg
Bimaloan.net,@bimaloan0,2023-01-06T02:12:24.000Z,"Bimaloan.net
@bimaloan0
·
6 Jan","#Uttarakhand: Rescue work continues amid massive landslide in #Joshimath, families shifted. #joshimathsinking #Uttarakhand
bimaloan.net
Uttarakhand: Rescue work continues amid massive landslide in Joshimath, families shifted...
Joshimath (Uttarakhand), Jan 6 (ANI): With landslides continuing in Joshimath town of Uttarakhand, the district administration has launched relief and rescue operations in the area.
2
54",,,,2,[],https://twitter.com/bimaloan0/status/1611183874125725697,,,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.926}",0.926,pos
News India,@newsindia24x7_,2023-01-06T02:05:16.000Z,"News India
@newsindia24x7_
·
6 Jan","#Uttarakhand: Cracks in houses due to land subsidence in Joshimath, 38 families were shifted

#Uttarakhand #joshimathsinking #newsindia
@PMOIndia
 @pushkardhami
 @ravs1007
 @anshikap24
2:11
92",,,,,[],https://twitter.com/newsindia24x7_/status/1611182079819251714,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
HimalayanNewsChannel,@NewsHimalayan,2023-01-07T19:22:31.000Z,"Himalayan News Channel
@NewsHimalayan
·
8 Jan","The victims of Joshimath do not want to leave their homes and cattle, but are helpless in the face of the disaster. There are tears of helplessness in the eyes.
#joshimathsinking
#savejoshimath
34",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1611805451372613633/pu/img/jaIWIVIQWbhBHQYP.jpg'],https://twitter.com/NewsHimalayan/status/1611805498743091200,ORG,,"{'neg': 0.411, 'neu': 0.565, 'pos': 0.023, 'compound': -0.9574}",-0.9574,neg
Oneindia Hindi,@oneindiaHindi,2023-01-07T17:34:41.000Z,"Oneindia No
@oneindiaHindi
·
7 Jan","Joshimath Sinking Live: Important meeting in CM Dhami's control room, gave important instructions #joshimathsinking #joshimath #uttarakhand
hindi.oneindia.com
Joshimath Sinking Live: Disaster Management Department said- We are conducting Geophysical Survey...
Joshimath Sinking Live: The existence of more than 700 families has come under threat due to landslide in Joshimath of Chamoli district of Uttarakhand. The hotels and houses in Joshimath which have more cracks, they...
132",,,,,[],https://twitter.com/oneindiaHindi/status/1611778360312737792,LANGUAGE,,"{'neg': 0.104, 'neu': 0.846, 'pos': 0.05, 'compound': -0.7096}",-0.7096,neg
NewsClick,@newsclickin,2023-01-07T17:13:16.000Z,"NewsClick
@newsclickin
·
7 Jan","Joshimath Sinking: Another Natural Disaster or Man Made Disaster?

#JoshimathSinking #Uttarakhand #NCDecodes
youtube.com
Joshimath Sinking: Another Natural Disaster or Man Made Disaster?
The videos coming from Joshimath in Uttarakhand are not of natural disaster but of Man Made disaster. In this town of Chamoli district, cracks have appeared in the houses for the last 14 months.
1
4
15
1,167",,1,4,15,['https://pbs.twimg.com/card_img/1622591265182195714/vR3DHQeF?format=jpg&name=240x240'],https://twitter.com/newsclickin/status/1611772970485317632,,,"{'neg': 0.17, 'neu': 0.688, 'pos': 0.142, 'compound': -0.2563}",-0.2563,neg
News18Gujarati,@News18Guj,2023-01-07T16:14:59.000Z,"News18Gujarati
@News18Guj
·
7 Jan","Joshimath of Uttarakhand in danger, why cracks in the walls? Watch the video

#Uttrakhand #joshimathsinking
230",,,,,['https://pbs.twimg.com/amplify_video_thumb/1611758007188348928/img/jAUplLc1Axj6M8B5.jpg'],https://twitter.com/News18Guj/status/1611758303633371137,ORG,,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
Local Post,@localpostit,2023-01-07T16:12:43.000Z,"Local Post
@localpostit
·
7 Jan","Jagadguru Shankaracharya has filed a PIL in the Supreme Court today regarding the disaster in Joshimath https://localpostit.com/2023/01/07/jagadguru-shankaracharya-has-filed-a-pil-in-the-supreme-court -today-regarding-the-disaster-in-joshimath/… #Uttrakhand #joshimathsinking #Joshimath
@DeepakTyagiIND
localpostit.com
Jagadguru Shankaracharya has filed a PIL in the Supreme Court today regarding the disaster in Joshimath - Localpostit
New Delhi: Landslides are happening continuously in Joshi Math, due to which the land is sinking in the entire Joshi Math and houses are getting cracked, houses are collapsing and roads are also settling.
1
3
2
137",,1,3,2,[],https://twitter.com/localpostit/status/1611757735527485441,,,"{'neg': 0.121, 'neu': 0.794, 'pos': 0.084, 'compound': -0.4939}",-0.4939,neg
Oneindia Hindi,@oneindiaHindi,2023-01-07T16:12:26.000Z,"Oneindia No
@oneindiaHindi
·
7 Jan","Joshimath Sinking: Today's 10 big things related to CM Dhami's visit and Joshimath landslide episode #uttarakhand #joshimath #joshimathsinking #pushkarsinghdhami
hindi.oneindia.com
Joshimath Sinking: Today's 10 big things related to CM Dhami's visit and Joshimath landslide episode
In Joshimath of Chamoli district of Uttarakhand, the problem of landslide is taking a formidable form. Till now the impact of the disaster is being seen on more than 600 families. In this matter from the central, state government to the administration...
1
154",,,,1,[],https://twitter.com/oneindiaHindi/status/1611757663062462467,LANGUAGE,,"{'neg': 0.083, 'neu': 0.903, 'pos': 0.014, 'compound': -0.7701}",-0.7701,neg
Uttarakhand Post,@uttarakhandpost,2023-01-07T14:01:42.000Z,"Uttarakhand Post
@uttrakhandpost
,
7 Jan","Chief Minister Dhami's big statement on Joshimath landslide

#joshimathsinking #JoshimathBreakingNews #JoshimathBreaking #josimath #Joshimath #Chamoli #uttarakhandpost #uttarakhandnews #uttarakhand #uttrakhand #JoshimathLandSlide #Disaster #आपदा
youtube.com
7 January 2023 | CM Dhami's big statement on Joshimath landslide. Uttarakhand...
Chief Minister Dhami's big statement on Joshimath landslide. Uttarakhand News | Joshimath Sinking #joshimathsinking #JoshimathBreakingNews #JoshimathBreaking #josimat...
254",,,,,[],https://twitter.com/uttarakhandpost/status/1611724762711207937,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Janjwar Media,@janjwar_com,2023-01-07T13:56:13.000Z,"Gunjur Media
@janjurcom
·
h jan","Joshimath in danger: Congress formed high power committee, will keep an eye on the work
The following media contains potentially sensitive content. Change settings
view
1
3
62",,,1,3,[],https://twitter.com/janjwar_com/status/1611723383372394498,ORG,,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
Btv Bharat,@btv_bharat,2023-01-07T13:55:39.000Z,"Btv Bharat
@btv_bharat
·
7 Jan","Joshimath Sinking CM Pushkar Singh Dhami reached Joshimath, ban on all construction works with immediate effect

#JoshimathSinking #CMPushkarSinghDhami #Uttarakhand #btvbharat
1:24
41",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1611722148133097473/pu/img/r4hpo06eIeT9p1wy.jpg'],https://twitter.com/btv_bharat/status/1611723238870257666,ORG,,"{'neg': 0.144, 'neu': 0.8, 'pos': 0.056, 'compound': -0.4939}",-0.4939,neg
SKS (Malak of Bharat ),@thesks24,2023-01-07T13:19:05.000Z,"SKS (Malak of Bharat )
@thesks24
·
7 Jan","Let us all together raise the voice of the residents of Joshimath, the holy land of Lord Shri Badri Narayan Narasimha Bhagwan.

#joshimath
#joshimathsinking
#JoshimathLandslide
#save joshimath
#SaveJoshimath
@PMOIndia
 @AmitShah
 @pushkardhami
 @ParulAggarwal04
 @iSinghApurva
 @Bharat24588032
 @brand_shweta
1
2
2
255",🙊 🙈 🙉,1,2,2,"['https://pbs.twimg.com/media/Fl31VZsagAA68HR?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl31V54agAIJnTB?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl31WIYagAAzniA?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl31XLqakAEhy8R?format=jpg&name=360x360']",https://twitter.com/thesks24/status/1611714037221580801,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
India TV,@indiatvnews,2023-01-07T13:15:46.000Z,"IndiaTV
@indiatvnews
·
7 Jan","Is a city about to take a water entombment?
@pawan_nara
 #Joshimath #joshimathsinking #uttrakhand #PushkarSinghDhami
3:20
1
2
12
1,679",,1,2,12,['https://pbs.twimg.com/amplify_video_thumb/1611711827368628224/img/23WP2IeYLGo0ZAQv.jpg'],https://twitter.com/indiatvnews/status/1611713203775631361,GPE,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Khabar Uttarakhand,@KUttarakhand,2023-01-07T13:13:11.000Z,"Khabar Uttarakhand
@KUttarakhand
·
7 Jan","Joshimath. Not only the city, the center of Hindu religion is also in danger https://khabaruttarakhand.com/in-joshimath-center-of-hindu-religion-is-also-in-danger/… via
@kuttarakhand
 #joshimath #joshimathsinking
khabaruttarakhand.com
Joshimath. Not only the city, the center of faith of Hindus is also in danger. News U
In view of the landslide happening in Joshimath, everyone is just praying here, that everything should be fine in time, but in the midst of these prayers, the news of a temple collapsing on Friday increased the concerns of the people.
45",,,,,[],https://twitter.com/KUttarakhand/status/1611712551318089733,GPE,,"{'neg': 0.085, 'neu': 0.824, 'pos': 0.091, 'compound': -0.128}",-0.128,neg
Times Now Navbharat,@TNNavbharat,2023-01-07T12:55:17.000Z,"Times Now Navbharat
@TNNavbharat
·
7 Jan","Immense danger in Joshimath..without earthquake 'Terror'! Will Joshimath be saved or will it end up in 'Patal'?

Panic of crack..
@gauravnewsman
 Watch the EXCLUSIVE ground report of
@himanshdxt
 #Joshimathsinking #Joshimath #Uttarakhand
3
1
437",,,3,1,['https://pbs.twimg.com/amplify_video_thumb/1611707464134844417/img/S3KYid60WNl4hSmJ.jpg'],https://twitter.com/TNNavbharat/status/1611708049579995138,WORK_OF_ART,,"{'neg': 0.175, 'neu': 0.7, 'pos': 0.126, 'compound': -0.4514}",-0.4514,neg
Times Now Navbharat,@TNNavbharat,2023-01-07T12:52:21.000Z,"Times Now Navbharat
@TNNavbharat
·
7 Jan","Why did #ExpertAtulSati say #Joshimath's survival is impossible! Area victim of man-made disaster?

Subscribe #TimesNowNavbharat https://bit.ly/TNNavbharatYouTube…
 
#TimesNowNavbharatOriginals #TNNOriginals #Joshimathsinking #Uttarakhand
@gauravnewsman
7:57
7
13
1,165",👉,,7,13,[],https://twitter.com/TNNavbharat/status/1611707309637664768,WORK_OF_ART,,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7574}",-0.7574,neg
India Blooms,@indiablooms,2023-01-07T11:49:19.000Z,"India Blooms
@indiablooms
·
7 Jan","#Joshimath land subsidence: Uttarakhand CM Dhami meets affected locals  #joshimathsinking
indiablooms.com
Joshimath land subsidence: Uttarakhand CM Dhami meets affected locals | Indiablooms - First Portal...
Joshimath: Uttarakhand Chief Minister Pushkar Singh Dhami on Saturday met locals who have been badly affected due to land subsidence in Joshimath city, an episode which has triggered panic in the...
1
61",,,,1,[],https://twitter.com/indiablooms/status/1611691446779932673,GPE,,"{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.8481}",-0.8481,neg
Asianetnews Tamil,@AsianetNewsTM,2023-01-07T11:26:29.000Z,"Asianetnews Tamil
@AsianetNewsTM
·
7 Jan","Crack in Shiva Linga! Echoes of Joshimath Landslide!
#Joshimath #joshimathsinking
tamil.asianetnews.com
Crack in Shiva Linga! Echoes of Joshimath Landslide!
A crack in the Shivalinga at Uttarakhand's Shankaracharya Madhva Ashram has worried spiritualists.
1
130",,,,1,['https://pbs.twimg.com/card_img/1621761502666424321/M1wlhyFN?format=jpg&name=small'],https://twitter.com/AsianetNewsTM/status/1611685700721836038,ORG,,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.5216}",-0.5216,neg
Economic Times,@EconomicTimes,2023-01-07T11:22:48.000Z,"Economic Times
@EconomicTimes
·
7 Jan","Uttarakhand | Chief Minister Pushkar Singh Dhami inspects cracks in houses in Joshimath's land subsidence-affected area.

#JoshimathSinking

(ANI) 

 Catch the day's latest news ➠ https://bit.ly/3VReouf
2
5
3,581",📡,,2,5,"['https://pbs.twimg.com/media/Fl3ar4yaAAE81Ah?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl3aswPaMAASjg2?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl3at7gacAA6w4L?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl3aupxagAAf4vO?format=jpg&name=360x360']",https://twitter.com/EconomicTimes/status/1611684772308480000,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
SKS (Malak of Bharat ),@thesks24,2023-01-07T11:19:47.000Z,"SKS (Malak of Bharat )
@thesks24
·
7 Jan","#joshimath
#joshimathsinking
#JoshimathLandslide
#save joshimath
#SaveJoshimath
@PMOIndia
 @Bharat24588032
 @pushkardhami
1
1
120",,,1,1,['https://pbs.twimg.com/ext_tw_video_thumb/1611683965714452482/pu/img/DNafQGjcat5S9nk6.jpg'],https://twitter.com/thesks24/status/1611684016226455553,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Asianetnews Hindi,@AsianetNewsHN,2023-01-07T11:18:21.000Z,"Asianetnews No
@AsianetNewsHN
·
7 Jan","Uttarakhand: CM Dhami met the affected families after going to Joshimath, said - the first goal is to save everyone's life
#Uttarakhand #Joshimath #joshimathsinking #PushkarSinghDhami
english.asianetnews.com
Uttarakhand: CM Dhami met the affected families after going to Joshimath, said- Saving everyone's life is the first...
Uttarakhand Chief Minister Pushkar Singh Dhami inspected the landslide affected area of ​​Joshimath. He met the affected people and said that the first objective of the government is to save the lives of all the people.
60",,,,,['https://pbs.twimg.com/card_img/1622451974481248256/hAVmOIoH?format=jpg&name=small'],https://twitter.com/AsianetNewsHN/status/1611683654123806722,LANGUAGE,,"{'neg': 0.074, 'neu': 0.853, 'pos': 0.074, 'compound': 0.4588}",0.4588,pos
LatestLY,@latestly,2023-01-07T11:04:06.000Z,"LatestLY
@latestly
·
7 Jan","Joshimath Land Subsidence: Scientists Looking Into Cause Behind ‘Sinking’ Town, Topmost Priority Is To Rescue Everyone, Says Uttarakhand CM Pushkar Singh Dhami

#Uttarakhand #Joshimath #joshimathsinking #PushkarSinghDhami
latestly.com
Joshimath Land Subsidence: Scientists Looking Into Cause Behind ‘Sinking’ Town, Topmost Priority Is...
Dhami conducted a survey of the areas in the town where houses and other establishments, roads and fields have displayed cracks due to land subsidence. The chief minister also met with displaced...
141",,,,,['https://pbs.twimg.com/card_img/1622234864878485506/peiwYUcn?format=jpg&name=small'],https://twitter.com/latestly/status/1611680067456798722,,,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.5106}",0.5106,pos
Janjwar Media,@janjwar_com,2023-01-07T10:25:02.000Z,"Gunjur Media
@janjurcom
·
h jan","Chief Minister Dhami took stock after reaching Joshimath, after knowing the condition of the affected families gave this order
The following media contains potentially sensitive content. Change settings
view
1
36",,,,1,[],https://twitter.com/janjwar_com/status/1611670234771120131,ORG,,"{'neg': 0.051, 'neu': 0.892, 'pos': 0.057, 'compound': 0.0516}",0.0516,pos
Pro Punjab Tv,@propunjabtv,2023-01-07T10:18:54.000Z,"pro punjab tv
@परोपंजाबत्व
,
7 Jan","Joshimath Sinking: Our world is falling apart...People crying holding the CM: See the painful pictures https://propunjabtv.com/joshimath-sinking-our-world-is-falling-apart-people-crying -hand-to-hand-holding-the-cm-see-the-painful-pictures/…
#joshimathsinking #Punjabinews #ProPunjabtv
58",,,,,[],https://twitter.com/propunjabtv/status/1611668693892878378,ORG,,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.765}",-0.765,neg
India TV,@indiatvnews,2023-01-07T09:19:29.000Z,"IndiaTV
@indiatvnews
·
7 Jan","History repeating itself after 1000 years in Joshimath?

If you had acted in 2009, would the devastation of 2023 have been stopped?

#Joshimath #JoshimathSinking #Uttarakhand #PushkarSinghDhami
India TV
@indiatvnews
#Indiavlive
2
13
1,481",,,2,13,['https://pbs.twimg.com/profile_images/1494521439881285634/RDPPwemz_mini.png'],https://twitter.com/indiatvnews/status/1611653739479445505,GPE,,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.6199}",-0.6199,neg
News9,@News9Tweets,2023-01-07T09:17:43.000Z,"News9
@News9Tweets
·
7 Jan","A variety of factors both anthropogenic and natural have led to the subsidence of #Joshimath, director of the Wadia Institute of Himalayan Geology Kalachand Sain said on Friday

https://news9live.com/india/anthropogenic-natural-factors-responsible-for-subsidence-of-joshimath-expert-218771…

#JoshimathIsSinking #joshimathsinking #Uttarakhand #PushkarSinghDhami
1
336",,,,1,['https://pbs.twimg.com/media/Fl29-5EaMAAIbyu?format=jpg&name=small'],https://twitter.com/News9Tweets/status/1611653297018134528,WORK_OF_ART,,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3612}",0.3612,pos
NewsDrum,@thenewsdrum,2023-01-07T09:15:31.000Z,"NewsDrum
@thenewsdrum
·
7 Jan","Uttarakhand CM Pushkar Dhami visits Joshimath to assess situation

#Uttarakhand #Joshimath #PushkarSinghDhami #JoshimathSinking
newsdrum.in
Uttarakhand CM Pushkar Dhami visits Joshimath to assess situation
Uttrakhand Chief Minister Pushkar Singh Dhami visited sinking Joshimath on Saturday to assess the situation on the ground. He met the affected people...
1
66",,,,1,[],https://twitter.com/thenewsdrum/status/1611652740522053634,,,"{'neg': 0.034, 'neu': 0.966, 'pos': 0.0, 'compound': -0.1531}",-0.1531,neg
India TV Hindi,@IndiaTVHindi,2023-01-07T08:58:40.000Z,"India TV Hindi
@IndiaTVHindi
·
7 Jan","Will this historic city of Uttarakhand survive or will it sink into the ground?

Cracks have appeared from road to houses, watch video

#JoshimathSinking #Uttarakhand #Disaster #PushkarSinghDhami
From
Indian TV
1
123",,,,1,['https://pbs.twimg.com/media/Fl25vz1agAE-vbR.jpg'],https://twitter.com/IndiaTVHindi/status/1611648501393547265,LANGUAGE,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Down To Earth,@down2earthindia,2023-01-07T08:57:41.000Z,"Down To Earth
@down2earthindia
·
7 Jan","As disaster continues to unfold in #Joshimath, a  #Repost of how the forests of #Uttarakhand are being destroyed to satsify human greed #JoshimathIsSinking #joshimathsinking
downtoearth.org.in
How Uttarakhand’s pristine forests are being concretised for tourism
The mountain views and the beleaguered mountain wildlife may soon become memories of the past if better land use policies are not established
1
7
1,064",,,1,7,[],https://twitter.com/down2earthindia/status/1611648255900938241,,,"{'neg': 0.152, 'neu': 0.804, 'pos': 0.044, 'compound': -0.7964}",-0.7964,neg
KHABAR FAST,@Khabarfast,2023-01-07T08:54:38.000Z,"FAST NEWS
@Khabarfast
·
Jan 7","JOSHIMATH SINKING: The old temple of Maa Bhagwati collapsed, signs of disaster are slowly increasing in Devbhoomi!
https://khabarfast.com/indai-joshimath-sinking-old-temple-of-maa-bhagwati-fell-down-a-sign-of-increasing-disaster-in-devbhoomi/…
#indai #joshimathsinking #oldtempleofmaabhagwati #khabarfast #khabarfastnews
19",,,,,['https://pbs.twimg.com/media/Fl241mbaMAM_mFy?format=jpg&name=small'],https://twitter.com/Khabarfast/status/1611647485814124544,GPE,,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7574}",-0.7574,neg
