UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Neha,@NehaTiwariUK,2023-01-11T09:09:31.000Z,"Neha
@NehaTiwariUK
·
11 Jan","People were forced to leave the houses built with their lifetime's earnings. O Golju, protect Joshimath. #SaveJoshimath #joshmath #Uttrakhand
1:09
38 views
65",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1613100251187150848/pu/img/RaQKyGNhbFAdtsXs.jpg'],https://twitter.com/NehaTiwariUK/status/1613100785751162881,PERSON,female,"{'neg': 0.163, 'neu': 0.736, 'pos': 0.101, 'compound': -0.1531}",-0.1531,neg
Ananya,@AnanyaSingh_026,2023-01-11T07:59:32.000Z,"Ananya
@AnanyaSingh_026
·
11 Jan","Modern development is catastrophe.
@narendramodi
 @nitin_gadkari
#SaveJoshimath
#joshimathsinking
3
125",,,,3,[],https://twitter.com/AnanyaSingh_026/status/1613083171943510017,PERSON,female,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}",-0.6597,neg
Priyamvada Tomar,@DrPriyamvadaRLD,2023-01-11T07:06:42.000Z,"Dear Tomar
@drapriamworld
·
11 John","Nature is saying stay in my company. Love me. I will take care of you and protect you. But in the #blind _ race of development, we have taken a direct fight with #nature itself!
#save joshimath
#savethemountain
#SaveJoshimath
#joshimathcrisis
#JoshimathLandslide
2
16
38
576",,2,16,38,['https://pbs.twimg.com/media/FmLGfV-aYAE0ZZE?format=jpg&name=small'],https://twitter.com/DrPriyamvadaRLD/status/1613069876725415938,PERSON,female,"{'neg': 0.072, 'neu': 0.784, 'pos': 0.144, 'compound': 0.3382}",0.3382,pos
Parisha Singh Kunwar,@Parisha64855997,2023-01-11T07:01:53.000Z,"Pariksha Singh Kunwar
@paris64855997
,
Jan 11","Joshimath, a small village located in Chamoli district of Uttarakhand, the land of gods, where the land is shrinking today. Was this project brought by the Government of Uttarakhand without keeping in mind its geographical location?
#joshimathcrisis #savejoshimath #demandofstudents #devbhoomiuttarakhand
1
9
20
308",,1,9,20,[],https://twitter.com/Parisha64855997/status/1613068664387031040,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Suman Rana,@SumanRa18997259,2023-01-11T03:10:24.000Z,"quail rana
@Sumanra18997259
·
11 Jan","https://fb.watch/hZUxK0UIcK/?mibextid=6aamW6…
#savejoshimath
facebook.com
Process of demolishing unsafe houses and hotels in Joshimath...
34 views, 10 likes, 0 loves, 0 comments, 2 shares, Facebook Watch Videos from Pahad Aankhon Dekhi news: The process of demolishing unsafe houses and hotels started in Joshimath, on reaching the bulldozer people...
11",,,,,[],https://twitter.com/SumanRa18997259/status/1613010410151493638,PERSON,female,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.8591}",0.8591,pos
Suman Rana,@SumanRa18997259,2023-01-11T03:08:10.000Z,"quail rana
@Sumanra18997259
·
11 Jan","https://fb.watch/hZUp3FAR2j/?mibextid=6aamW6…
#savejoshimath
11",,,,,[],https://twitter.com/SumanRa18997259/status/1613009847699574785,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Rinka Singh,@Study16Only,2023-01-11T03:05:31.000Z,"Rinka Singh
@Study16Only
·
11 Jan","An attempt has been made to explain the suffering of the local people of Joshimath through this article, read once and curse the government, administration and ourselves, somewhere we all are also responsible as a society.
Even today such issues are being ignored, sad
#SaveJoshimath
xxcricketer.com
Joshi Math: Death of a City - Exxcricketer.com
No one knows the future of Joshimath, the land of Adi Shankaracharya. Governments suppressed the report of the Mishra Committee for years to increase the treasury. The results are out now. Don't know how many places are there that...
1
2
2
100",😑 😔,1,2,2,['https://pbs.twimg.com/card_img/1623085482878935040/pSiDmGnL?format=jpg&name=small'],https://twitter.com/Study16Only/status/1613009178540527618,PERSON,female,"{'neg': 0.17, 'neu': 0.77, 'pos': 0.06, 'compound': -0.9136}",-0.9136,neg
Shiwani Pandey,@pandey_shiwani,2023-01-25T06:31:31.000Z,"Shiwani Pandey
@pandey_shiwani
·
25 Jan","You didn't even know and Joshimath disappeared in the nonsense debate of Baba Bageshwar Dham.
#savejoshimath #बागेश्वर_धाम #BageshwarDham
3
4
31
984",,3,4,31,[],https://twitter.com/pandey_shiwani/status/1618134450260570114,PERSON,female,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
ASHA LAL,@inc_asha,2023-01-25T01:15:48.000Z,"ASHA LAL
@inc_asha
·
25 Jan","Leaders of Uttarakhand Walked with 
@RahulGandhi
 ji to raise Joshimath issue

Demands
1. Declare it a National Calamity
2. Stop all new projects which disturbs ecological balance in the area
3. Proper compensation and rehabilitation of the residents of Joshimath
#SaveJoshimath
The following media includes potentially sensitive content. Change settings
View
1
3
5
116",,1,3,5,[],https://twitter.com/inc_asha/status/1618055001271840770,PERSON,female,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
Jyoti Rautela,@JyotiRautela11,2023-01-27T07:09:15.000Z,"Jyoti Rautela
@jyotiroutel11
,
27 Jan","Wake up the BJP government which is sleeping in deep sleep, save the existence of Joshimath.

To save Joshimath, we have to unite and raise our voice. It is the responsibility of all of us to wipe the tears of Joshimath, we will not back down from it.

#SaveJoshimath
#bharatjodoyatraindelhi
1
10
32
273",,1,10,32,"['https://pbs.twimg.com/media/FndggyKaIAIT4tN?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FndggyPaMAIPckq?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FndggyNakAMT3BJ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FndggzuaYAA6kgI?format=jpg&name=360x360']",https://twitter.com/JyotiRautela11/status/1618868722210578432,PERSON,female,"{'neg': 0.033, 'neu': 0.858, 'pos': 0.11, 'compound': 0.6705}",0.6705,pos
SAFOORA HAFEEZ | ECO BLOGGER,@hafeez_safoora,2023-01-30T15:00:31.000Z,"SAFOORA HAFEEZ | ECO BLOGGER
@hafeez_safoora
·
30 Jan","Government, listen to your young ones. Now is not the time to deny climate change.  #SaveJoshimath #SaveLadakh 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
2
2
21",,,2,2,[],https://twitter.com/hafeez_safoora/status/1620074487193509889,PERSON,female,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.34}",-0.34,neg
SAFOORA HAFEEZ | ECO BLOGGER,@hafeez_safoora,2023-01-30T14:45:30.000Z,"SAFOORA HAFEEZ | ECO BLOGGER
@hafeez_safoora
·
30 Jan","In order to Help the Earth. Help #Himalayas It’s too young to die! #saveladakh #savejoshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
7",,,,,[],https://twitter.com/hafeez_safoora/status/1620070705164320769,PERSON,female,"{'neg': 0.152, 'neu': 0.625, 'pos': 0.222, 'compound': 0.2003}",0.2003,pos
Hema C Madabhushi,@mhemachari,2023-01-30T14:32:21.000Z,"Hema S Madbhushi
@mahemachari
,
30 Jan","Don’t depend on the system, depend on your instincts to save nature. Raise your voice for #saveladakh #savejoshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
2
6
104",,,2,6,[],https://twitter.com/mhemachari/status/1620067397817479171,PERSON,female,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4939}",0.4939,pos
Hema C Madabhushi,@mhemachari,2023-01-30T14:20:56.000Z,"Hema S Madbhushi
@mahemachari
,
30 Jan","India can’t develop if Himalayas are dead! Save Himalayas and  Save India  #SaveJoshimath #SaveLadakh
       
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
4
4
181",,,4,4,[],https://twitter.com/mhemachari/status/1620064525809762305,PERSON,female,"{'neg': 0.159, 'neu': 0.593, 'pos': 0.248, 'compound': 0.3382}",0.3382,pos
Hema C Madabhushi,@mhemachari,2023-01-30T14:09:28.000Z,"Hema S Madbhushi
@mahemachari
,
30 Jan","Tribal knowledge is the only thing that can save our nature. Lets pledge to preserve it, Grant 6th schedule to the #Ladakh #savejoshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
1
1
23",,,1,1,[],https://twitter.com/mhemachari/status/1620061637414887430,PERSON,female,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.6908}",0.6908,pos
meenakshi puvidham,@merapuvi2012,2023-01-30T13:50:23.000Z,"Meenakshi legend
@Merupuvi2012
·
30 John","Tribal knowledge is the only thing that can save our nature. Lets pledge to preserve it, Grant 6th schedule to the #Ladakh #savejoshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
1
3
9
595",,1,3,9,[],https://twitter.com/merapuvi2012/status/1620056834471243777,PERSON,female,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.6908}",0.6908,pos
Ruchi Shah,@shahruch12,2023-01-30T13:49:22.000Z,"Ruchi Shah
@city12
,
30 Jan","Our climate is changing, and so should our government's priorities. #savejoshimath #saveladakh 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
15
14
242",,,15,14,[],https://twitter.com/shahruch12/status/1620056579306557440,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Muskan Lodhi,@muskan_lodhi,2023-01-30T13:49:20.000Z,"Muskaan Lodhi
@muskan_lodhi
,
30 Jan","Save the #Himalayas by raising your voice about #SaveLadakh #SaveJoshimath 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
2
24",,,,2,[],https://twitter.com/muskan_lodhi/status/1620056570406252545,PERSON,female,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,pos
Aditi Khajuria,@AditiKhajuria7,2023-01-30T13:48:43.000Z,"I performed as a stone
@adetkherh
·
30 Jan","If you’re so cool, help raise your voice about #saveladakh & #savejoshimath 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
#climatefrontJMU
1
1
21",,,1,1,[],https://twitter.com/AditiKhajuria7/status/1620056416701796354,PERSON,female,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.7158}",0.7158,pos
Anu Modi Mukarji,@AnuMukarji,2023-01-30T13:37:40.000Z,"Anu Modi Mukherjee
@Anumukherjee
·
30 John","Underdeveloped #Himalayas are better than NO Himalaya. #Saveladakh #savejoshimath #HimalayasInDanger #ClimateFast 
@PMOIndia
 @Wangchuk66
 @fridays_india
 @fffgurugram
 @Warriormomsin
 @AravalliBachao
 @wecares4india
 @sherryfrosh
 @NDNS_HQ
 @vikranttongad
 @healinghimalaya
 @BhavreenMK
2
38
68
2,934",,2,38,68,['https://pbs.twimg.com/media/FnuWMBeaUAUAghL?format=jpg&name=small'],https://twitter.com/AnuMukarji/status/1620053633617514496,PERSON,female,"{'neg': 0.098, 'neu': 0.804, 'pos': 0.097, 'compound': -0.0085}",-0.0085,neg
Surbhi Shah,@IamSurbhiShah,2023-01-30T04:29:12.000Z,"surbhi shah
@iamsurbhishah
,
30 Jan","Thousands of people are protesting hungry and thirsty, but when will the sleeping government take care of the people of Joshimath or is it waiting for some big disaster
#savejoshimath
#ntpcgoback
Give our right today, give it now
3
29
45
647",,3,29,45,['https://pbs.twimg.com/ext_tw_video_thumb/1619915462439211008/pu/img/sI2bqLLkx4aCiV2K.jpg'],https://twitter.com/IamSurbhiShah/status/1619915611387351041,PERSON,female,"{'neg': 0.151, 'neu': 0.762, 'pos': 0.086, 'compound': -0.5023}",-0.5023,neg
Anupama,@AnupamaHamir,2023-01-31T16:11:02.000Z,"Anupama
@anupmahamir
,
Jan 31","#SaveLadakh #savejoshimath #SaveChamba #SaveHimalayas #Himalayas #HimalayasInDanger #Himalaya #Himachal #Uttarakhand #Uttrakhand #SonamWangchuk #Ladakh

There is a lot of money in action

#BJPfails #BJP #BhartiyaJumlaParty #BJPfailsPeople #BJPfoolsPeople #Modi #Modinomics
Sonam Wangchuk
@Wangchuk66
,
Jan 31
GOOD EVENING WORLD!
A very hectic day... A grand reception in Leh after my #ClimateFast for #6thScheduleForLadakh to #SaveLadakh, its #Glaciers, people & culture.
I'm told this was the largest gathering ever in Leh despite the cold.
Will post video soon.
@narendramodi @AmitShah
55",,,,,"['https://pbs.twimg.com/profile_images/513879948407234560/E_rcKBAW_mini.jpeg', 'https://pbs.twimg.com/ext_tw_video_thumb/1620446096047874049/pu/img/DshAIuGdDrzhaGpG.jpg']",https://twitter.com/AnupamaHamir/status/1620454617434959872,PERSON,female,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.8014}",0.8014,pos
Triveni Pandey,@triveni_pandey,2023-02-05T04:22:18.000Z,"Triveni Pandey
@triveni_pandey
·
5 Feb","#joshimath
#savejoshimath
Will Joshimath survive? To save Joshimath, the agitators of Uttarakhand gathered at Jantar Mantar raised their voice..Watch this video and share it
@AshutoshGhazal
@umesh_khanduri
@JayalRajnish
@dhaundiyal1988
@manjeetnegilive
Links
youtube.com
#Joshimath's voice raised in Delhi, people of the mountain gathered at Jantar Mantar#josh...
#jantarnantar#joshimath#joshimathsinking #joshimathcrisis#uttarakhand#uttarakhandNews#savejoshimath#pushkarsinghdhami#UttarakhandLatestNews#latestnewsuttarak...
1
2
105",,,1,2,['https://pbs.twimg.com/card_img/1622086965775695872/cxqP0d-d?format=jpg&name=240x240'],https://twitter.com/triveni_pandey/status/1622088198653612033,PERSON,female,"{'neg': 0.059, 'neu': 0.838, 'pos': 0.103, 'compound': 0.3182}",0.3182,pos
Annu Kumari,@kumari_annu23,2023-02-07T08:08:55.000Z,"Kumari
@kumari_annoo23
·
7 Feb","#Saveladakh #savejoshimath #HimalayasInDanger #ClimateFast #saveladakh #FridaysForFuture  #ClimateScam #ClimateStrike
9",,,,,['https://pbs.twimg.com/media/FoWXqCxakAA7F9A?format=jpg&name=small'],https://twitter.com/kumari_annu23/status/1622870004306935809,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Shivani Azad,@shivaniazadTOI,2023-01-03T04:05:10.000Z,"Shivani Azad
@shivniazadtoi
,
3 Jan","Joshimath: 'Serious', says Uttarakhand CM Pushkar Singh Dhami as locals say 'living on atom bomb' - http://toi.in/yu68sb/a31ga8 
@TOIPlus
 #joshimathsinking 
@TOIIndiaNews
 #Uttarakhand A PC by anxious Joshimath residents at Uttaranchal Press club on January 2, 2022.
1:29
23
31
5,442",,,23,31,[],https://twitter.com/shivaniazadTOI/status/1610125089051389957,PERSON,female,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.6369}",-0.6369,neg
Himanshi Mehra,@Himanshi_mehra_,2023-01-05T20:18:36.000Z,"Himanshi Mehra
@Himanshi_mehra_
,
Jan 6","God Badri Vishal keep everyone safe

#joshimathsinking #prayforjoshimath
9
13
240",🔱 🔱 🚩 🙏 🥺,,9,13,[],https://twitter.com/Himanshi_mehra_/status/1611094836354109440,PERSON,female,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.6124,pos
Aparna Rangar,@aparna_rangar,2023-01-05T14:18:53.000Z,"Aparna Wrong
@aparna_rangar
·
Jan 5","Destruction born of development.... #joshimathsinking #joshimath
1
11
33
3,891",,1,11,33,['https://pbs.twimg.com/media/Fltv4LqaAAMSD_A?format=jpg&name=small'],https://twitter.com/aparna_rangar/status/1611004313371029504,PERSON,female,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
Anukriti Gusain,@Anukriti_Gusain,2023-01-05T13:17:10.000Z,"Anukriti Gusain
@Anukriti_Gusain
,
5 Jan","At such a time, the government should start rescue operations on a war footing. Today the lives of thousands of people are in danger on this land of holy Badrinath ji. #savejoshimath #joshimathsinking #anukritigusain #uttarakhand #जोशीमठ_बचाओ #joshimath
1
23
1,790",,,1,23,['https://pbs.twimg.com/media/FlthrflakAAjLO_?format=jpg&name=small'],https://twitter.com/Anukriti_Gusain/status/1610988778356903936,PERSON,female,"{'neg': 0.164, 'neu': 0.762, 'pos': 0.074, 'compound': -0.6124}",-0.6124,neg
Ritu Bhandari,@BhandariRitu11,2023-01-05T10:09:53.000Z,"Ritu Bhandari
@bhandaririto11
,
5 Jan","Uttarakhand: 561 houses have developed cracks in Joshimath and water is leaking from underground in JP Colony, Marwari.
#Uttrakhand #joshimathsinking
3
70",,,,3,[],https://twitter.com/BhandariRitu11/status/1610941648351137799,PERSON,female,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.368}",0.368,pos
Meenakshi Sharan,@meenakshisharan,2023-01-05T09:56:21.000Z,"Meenakshi Sharan
@meenakshisharan
·
5 Jan","Continued land subsidence caused by climate & infrastructural changes has led to major cracks in 570 houses in #Joshimath #Uttarakhand !

Residents’ve been demanding rehabilitation for over a year!

Challenging mother nature for blind road development?!

#joshimathsinking
Meenakshi Sharan
@meenakshisharan
·
11 Dec 2022
#GlobalWarming who’s responsible
I write ⁦⁦@firstpost⁩
US released over 509Gt CO2 since 1850-20% oftotal
China 11%
Russia 7%
Brazil 5%
Indonesia,Germany 4%
UK 3%
18 
1
23
24
5,661",🌍 🌎,1,23,24,"['https://pbs.twimg.com/media/FlszyZbaYAIE2VJ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlszyZQaEAAQxNZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlszyZeaMAABBtS?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlszyZRagAAeYOm?format=jpg&name=360x360', 'https://pbs.twimg.com/profile_images/1614513614362390529/R9kJOlYW_mini.jpg']",https://twitter.com/meenakshisharan/status/1610938240697237505,PERSON,female,"{'neg': 0.076, 'neu': 0.87, 'pos': 0.054, 'compound': -0.3769}",-0.3769,neg
Vani Mehrotra,@vani_mehrotra,2023-01-06T17:29:07.000Z,"vani mehrotra
@vani_mehrotra
,
6 Jan","The situation in Joshimath is worrying. Just imagine, in such cold people are forced to leave their homes and live on the streets. This is not the time to blame or do politics. The government should make arrangements for free stay of the people of Joshimath in nearby cities.

#Joshimath #JoshimathSinking
1
3
18
1,574",,1,3,18,"['https://pbs.twimg.com/media/FlzlAXNaAAEyECV?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlzlAWSaEAAkvHA?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlzlAWTacAAZ_e8?format=jpg&name=small', 'https://pbs.twimg.com/media/FlzlAWTagAAFhFx?format=jpg&name=360x360']",https://twitter.com/vani_mehrotra/status/1611414572157767680,PERSON,female,"{'neg': 0.149, 'neu': 0.796, 'pos': 0.055, 'compound': -0.5719}",-0.5719,neg
Nisha Thapa,@nishath09268453,2023-01-06T16:30:29.000Z,"Nisha Thapa
@nishath09268453
·
6 Jan","Joshimath is sinking. The government is requested to take people to safe places as soon as possible.
#Uttarakhand #Joshimath #joshimathsinking #JoshimathLandslide #JoshimathIsSinking
1
2
120",💙,,1,2,[],https://twitter.com/nishath09268453/status/1611399816034258950,PERSON,female,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}",0.4404,pos
Pooja Khanduri,@khanduri_pooja,2023-01-06T14:04:37.000Z,"Pooja Khanduri
@Khanduri_Pooja
·
6 John","Joshimath is sinking..
@ukcmo
 #joshimathsinking #joshimath
Ramesh Bhatt
@Rameshbhimtal
,
Jan 5
I am speaking from Joshimath.
#savejoshimath
#save joshimath
#joshimathsinking
#joshimath
1
5
27
907",,1,5,27,"['https://pbs.twimg.com/profile_images/1044048249764679680/OC3NM5lW_mini.jpg', 'https://pbs.twimg.com/media/FltoNCRaUAAf5fX.jpg']",https://twitter.com/khanduri_pooja/status/1611363107435347969,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Vandana Semwal,@semwalvandana26,2023-01-06T11:12:20.000Z,"Vandana Semwal
@semwalvandana26
·
Jan 6","Joshimath Sinking: The pain of the sinking city... Joshimath on the verge of destruction, an atmosphere of fear in the beautiful hill station.
#Joshimath #joshimathsinking #JoshimathIsSinking #save_joshimath
hindi.latestly.com
Joshimath Sinking: The pain of the sinking city... Joshimath on the verge of destruction, fear in the beautiful hill station...
Joshimath city of Uttarakhand is facing the biggest tragedy ever. Here the walls are cracking, the ground is sinking, breaking the ground, water is flowing from anywhere. Now there is a question in front of everyone about Joshimath, is this city...
1
92",,,,1,['https://pbs.twimg.com/card_img/1621932893210820608/r8EXPr49?format=jpg&name=small'],https://twitter.com/semwalvandana26/status/1611319753737637888,PERSON,female,"{'neg': 0.22, 'neu': 0.71, 'pos': 0.069, 'compound': -0.9517}",-0.9517,neg
Odisha Bhaskar,@odishabhaskar,2023-01-07T12:20:37.000Z,"Odisha Bhaskar
@odishabhaskar
,
7 Jan","#JoshimathIsSinking : Jyotish Peeth Shankaracharya seeks relief package for Uttarakhand's Joshimath land subsidence victims. 

#Joshimath #joshimathsinking #JoshimathLandslide #Uttrakhand #Uttarakhand
110",,,,,['https://pbs.twimg.com/media/Fl3n_HqaMAEmXQW?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1611699323708018689,PERSON,female,"{'neg': 0.103, 'neu': 0.759, 'pos': 0.138, 'compound': 0.2023}",0.2023,pos
Rajni for_country,@RajniGoswami8,2023-01-07T12:18:33.000Z,"Rajni for_country
@RajniGoswami8
,
Jan 7","#JoshimathIsSinking #joshimathsinking
Prof. Pawan Sinha
@ShriguruPawanji
·
7 Jan
V need to rethink on d development model for UK. V must include expert opinion & local wisdom while preparing plans.I think, what has happened in #Joshimath will spread to other areas also. 
I’m sure that @pushkardhami govt. will handle situation effectively.#Uttrakhand
18",,,,,['https://pbs.twimg.com/profile_images/1172127262470111232/xK17FxJc_mini.jpg'],https://twitter.com/RajniGoswami8/status/1611698802783834112,PERSON,female,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.6908}",0.6908,pos
Priyanka kandpal,@pri_kandpal,2023-01-07T12:17:21.000Z,"Priyanka kandpal
@pri_kandpal
,
Jan 7","Three pictures of #Singhadhar area of ​​Joshimath, Uttarakhand for three days..First picture 5th Jan, second picture 6th Jan and third picture 7th Jan i.e. today..

#JoshimathIsSinking #savejoshimath #joshimathsinking #JoshimathKoBachanaHai #singhdhar
@pushkardhami
5
23
72
3,303",,5,23,72,"['https://pbs.twimg.com/media/Fl3m9TuXoAIZHBJ?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl3m9Q4WAAEuXP5?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl3m9SRWQAISTim?format=jpg&name=small']",https://twitter.com/pri_kandpal/status/1611698500307415042,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Himanshi,@Himanshi2397,2023-01-07T11:44:40.000Z,"Himanshi
@himanshi2397
,
7 Jan","#Uttrakhand #joshimathsinking
Prof. Pawan Sinha
@ShriguruPawanji
·
7 Jan
V need to rethink on d development model for UK. V must include expert opinion & local wisdom while preparing plans.I think, what has happened in #Joshimath will spread to other areas also. 
I’m sure that @pushkardhami govt. will handle situation effectively.#Uttrakhand
18",🪷,,,,['https://pbs.twimg.com/profile_images/1172127262470111232/xK17FxJc_mini.jpg'],https://twitter.com/Himanshi2397/status/1611690275906420736,PERSON,female,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.6908}",0.6908,pos
Odisha Bhaskar,@odishabhaskar,2023-01-07T10:33:55.000Z,"Odisha Bhaskar
@odishabhaskar
,
7 Jan","Geologists looking into cause of 'sinking' Joshimath: Uttarkhand CM Pushkar Singh Dhami after visiting #Joshimath

#JoshimathIsSinking #joshimathsinking #JoshimathLandslide #Uttarakhand #Dhami
1
126",,,,1,['https://pbs.twimg.com/media/Fl3Pi7_aYAIc1qZ?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1611672474038697984,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Anukriti Gusain,@Anukriti_Gusain,2023-01-07T10:31:39.000Z,"Anukriti Gusain
@Anukriti_Gusain
,
7 Jan","#savejoshimath #joshimathsinking #anukritigusain #uttarakhand #savejoshimath #joshimath
2
2
17
1,092",,2,2,17,['https://pbs.twimg.com/media/Fl3PCzhaMAAtXC3?format=jpg&name=small'],https://twitter.com/Anukriti_Gusain/status/1611671903760191489,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Mahima Chaudhary,@_mahima1203_,2023-01-07T07:56:37.000Z,"Mahima Chowdhary
@_mahima1203_
,
7 Jan","Uttarakhand needs development but not by destroying its beauty and people! Save devbhoomi.
#Uttarakhand #SaveJoshimath #Uttarakhand #Joshimath #joshimathsinking #JoshimathLandslide #SaveJoshimath #devbhoomi #Devbhoomi
1
4
139",,1,,4,[],https://twitter.com/_mahima1203_/status/1611632886930866179,PERSON,female,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9401}",0.9401,pos
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:45.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","But never any concrete and serious efforts were made in this direction. I am a city built on the soil brought by the glacier. I come under geologically sensitive zone-5. Which is present on the ridge running east-west.
#save joshimath
#joshimathsinking
1
1
5
97",,1,1,5,[],https://twitter.com/kamla_rawat_uk/status/1611549872334999552,PERSON,female,"{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.1154}",-0.1154,neg
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:44.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","The people of my city have been demanding for a long time to save Joshimath from landslides. In the year 1976, a committee headed by the then Garhwal Commissioner MC Mishra had also given a report on landslides, in which the threat to Joshimath was mentioned.
#save joshimath
#joshimathsinking
1
1
5
88",,1,1,5,[],https://twitter.com/kamla_rawat_uk/status/1611549866899181568,PERSON,female,"{'neg': 0.101, 'neu': 0.838, 'pos': 0.061, 'compound': -0.2732}",-0.2732,neg
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:42.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","I am passionate The lines of worry, helpless and helpless eyes lying on the forehead of the people of my city are very painful. Even in the mythological Jyotirmath of Shankaracharya, the cracks of land subsidence have emerged. I just pray to Lord Badrivishal to somehow save this city of mine. #SaveJoshimath
#joshimathsinking
1
1
5
84",,1,1,5,[],https://twitter.com/kamla_rawat_uk/status/1611549860859379712,PERSON,female,"{'neg': 0.227, 'neu': 0.643, 'pos': 0.13, 'compound': -0.7645}",-0.7645,neg
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:41.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","I am passionate From fields to houses, everything has come under the grip of landslides. Due to landslides, the residents of my city are now apprehensive about their future in these cold nights of the month of Pausha. #save joshimath
#joshimathsinking
1
1
5
81",,1,1,5,[],https://twitter.com/kamla_rawat_uk/status/1611549855536803840,PERSON,female,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.5267}",0.5267,pos
