,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
488,488,First India,@thefirstindia,2023-01-14T04:27:10.000Z,"First India
@thefirstindia
,
Jan 14","Several houses collapsed at Singhdhar in the Joshimath town of Uttarakhand in the midnight hours of January 2 and 3, sources said.

 #Joshimathcrisis #Joshimath #joshimathsinking #JoshimathSubsidence #JoshimathIsSinking #Uttarakhand #India #NewsUpdate #TheFirstIndia
1
135",,1.0,,,['https://pbs.twimg.com/media/FmZ-WfZakAIldqr?format=jpg&name=small'],https://twitter.com/thefirstindia/status/1614116890322038784
489,489,adyou ilu,@adyou_ilu,2023-01-14T05:49:34.000Z,"adyou ilu
@adyou_ilu
,
Jan 14","#stocks
Power Firm NTPC Responsible For Joshimath Sinking..?
The #Uttarakhand government will probe if power firm #NTPC is responsible for the sinking of land in Joshimath.
#Joshimathcrisis #JoshimathIsSinking
#StockMarket #StocksInFocus #Stock
#joshimathsinking
@ntpclimited
adyou ilu
@adyou_ilu
,
Jan 10
ALT
,
""Every Minute Is Important"": #Uttarakhand Chief Secretary On 'Sinking' Town

Cracks appeared in 68 more houses on Monday taking the number of subsidence-affected homes to 678 while 27 more families were evacuated to safety.
108",,,,,"['https://pbs.twimg.com/media/FmaRnkgaAAM5q0Y?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1607655539923902465/cTaA3e5H_mini.jpg', 'https://pbs.twimg.com/media/FmFOhsrakAAi0Ja?format=jpg&name=240x240']",https://twitter.com/adyou_ilu/status/1614137629859282944
490,490,Syed Shabab Haider Naqvi advocate,@ShababH77359491,2023-01-14T14:38:06.000Z,"Syed Shabab Haider Naqvi advocate
@ShababH77359491
,
Jan 14","If #Mosques will be demolished #Mandirs will b certainly affected by #NatureCurse clearly evident from #JoshimathSinking as mosques belong2 #Allah (God/Nature) #Newsclick #Sydneypost #TheNewyorkTimes #Organisor #Guardian #EtvUrdu #GeoNewsUrdu #Irna #R. #TheTimesOfIndia #NationalTV
1
1
59",,,1.0,1,[],https://twitter.com/ShababH77359491/status/1614270637677203458
491,491,The BothSide News,@TheBothSideNews,2023-01-14T13:19:54.000Z,"The BothSide News
@TheBothSideNews
,
Jan 14","8.5cm displacement enough for cracks in houses after Joshimath sinking #JoshimathIsSinking #joshimathsinking #Joshimath
thebothsidenews.com
8.5cm displacement enough for cracks in houses after Joshimath sinking
A house expert says 8.5 cm displacement from Joshimath sinking is enough to cause cracks in houses
52",,,,,['https://pbs.twimg.com/card_img/1614250727077216257/eUSRUTrP?format=jpg&name=small'],https://twitter.com/TheBothSideNews/status/1614250959462633473
492,492,Read Selective,@ReadSelectives,2023-01-14T11:18:39.000Z,"Read selective
@ReadSelectives
,
Jan 14","Joshimath Crisis Updates: Blamed for 'Role' in Sinking, NTPC Says 'Tunnel Not Passing Under Town'; Fresh Snow Adds to Woes Amid Evacuation
,
,
#Joshimathcrisis #NTPC #Uttrayan2023 #Uttrayan #Uttrakhand #joshimathsinking #Joshimath
readselective.com
Joshimath Crisis Updates: Blamed for 'Role' in Sinking, NTPC Says 'Tunnel Not Passing Under Town';...
Even as evacuations and demolitions are underway in the Himalayan town of Joshimath, a fresh spell of snowfall in Auli, around 10 km away, led to a sudden drop in…
1
1
122",,1.0,1.0,,['https://pbs.twimg.com/card_img/1614198789081907202/dHE_Yvp9?format=jpg&name=small'],https://twitter.com/ReadSelectives/status/1614220444395253760
493,493,IndiaToday,@IndiaToday,2023-01-14T10:52:34.000Z,"indiatode
@indiatoday
,
14 Jan","How #Joshimath's biggest geographical feature became its worst curse. An India Today immersive story
@imsktripathi
 @rgrahul06
 
#joshimath #joshimathsinking
indiatoday.in
The curse of Joshimath
For decades, scientists, and geologists warned that Joshimath was a tragedy waiting to happen and for decades they were ignored. Now, nature is claiming its lands, and the hill town with strategic,...
2
9
2,141",,,2.0,9,['https://pbs.twimg.com/card_img/1613863826767900673/xGTn1baf?format=jpg&name=small'],https://twitter.com/IndiaToday/status/1614213880653434882
494,494,Sibu Tripathi,@imsktripathi,2023-01-14T10:54:38.000Z,"Sibu Tripathi
@imsktripathi
,
Jan 14","The quiet scenic town is falling under its own weight. How #Joshimath's biggest geographical feature became its worst curse. An
@IndiaToday
  immersive story that explores what really happened
#Joshimath #JoshimathSinking
@rgrahul06
indiatoday.in
The curse of Joshimath
For decades, scientists, and geologists warned that Joshimath was a tragedy waiting to happen and for decades they were ignored. Now, nature is claiming its lands, and the hill town with strategic,...
1
3
3
159",🪂,1.0,3.0,3,['https://pbs.twimg.com/card_img/1613863826767900673/xGTn1baf?format=jpg&name=small'],https://twitter.com/imsktripathi/status/1614214401548251139
495,495,Economic Times,@EconomicTimes,2023-01-14T09:45:30.000Z,"Economic Times
@EconomicTimes
,
Jan 14","#JoshimathSinking | Dhami govt decides to stop all work at #NTPC tunnel till further orders.

Catch the day's latest news ➠ https://bit.ly/3H3LbIB
1
5
2,937",,,1.0,5,['https://pbs.twimg.com/media/Fma_WgbaAAAID73.jpg'],https://twitter.com/EconomicTimes/status/1614197001817653248
496,496,Pooja Khanduri,@khanduri_pooja,2023-01-14T16:42:25.000Z,"Pooja Khanduri
@khanduri_pooja
,
Jan 14","The pinnacle of civilization on the wreckage of destruction?

#joshimath
#joshimathsinking
8
5
57
961",,8.0,5.0,57,['https://pbs.twimg.com/media/FmcnCToaAAAMrb1?format=jpg&name=small'],https://twitter.com/khanduri_pooja/status/1614301925176143875
497,497,India News,@NetworkItv,2023-01-14T10:23:06.000Z,"India News
@NetworkItv
,
Jan 14","Joshimath Sinking: What is the main reason for the sinking of Joshimath, how much will be the loss? know everything
#joshimathIsSinking #joshimathsinking
@ananyabedi16
 @RAAJEEVSTREET
1
1
127",,,1.0,1,['https://pbs.twimg.com/ext_tw_video_thumb/1614206110684295168/pu/img/OIe2eT-jNXIp_Qpt.jpg'],https://twitter.com/NetworkItv/status/1614206464763256833
498,498,Nikhil Singh bagri,@NikhilS19171376,2023-01-14T16:03:14.000Z,"Nikhil Singh Bagri
@NikhilS19171376
,
Jan 14","#joshimathsinking

#joshimath

#joshimathmergency

#Uttarakhand
57",,,,,['https://pbs.twimg.com/media/FmceEctaUAABEEy?format=jpg&name=small'],https://twitter.com/NikhilS19171376/status/1614292060751941632
499,499,मान्या रावत,@MannyaRawat,2023-01-14T16:20:27.000Z,"Manya Rawat
@MannyaRawat
,
Jan 14","#joshimathcrisis #uttrakhand #joshimathsinking #savejoshimath
1
87",,1.0,,,['https://pbs.twimg.com/media/FmciAhqagAAnA2b?format=jpg&name=small'],https://twitter.com/MannyaRawat/status/1614296394852110336
500,500,Parisha Singh Kunwar,@Parisha64855997,2023-01-14T05:30:13.000Z,"Pariksha Singh Kunwar
@paris64855997
,
14 Jan","These cracks are not only in the houses, but also in the hearts of the residents there.
Not only residents are migrating, but our culture and customs are also migrating.
The government is still silent..
#joshimathsinking #joshimathcrisis #joshimath #uttrakhand_sarkaar
3
4
90",,,3.0,4,[],https://twitter.com/Parisha64855997/status/1614132757453746178
501,501,inextlive,@inextlive,2023-01-14T11:36:43.000Z,"inextlive
@inextlive
,
Jan 14","#WATCH#Demolition of buildings started due to landslide in Joshimath. Many big hotels are also to be demolished. Large cracks can be seen in houses in Joshimath. People are in a lot of panic due to earthquake.

#joshimathsinking #Joshimathcrisis #JoshimathNews

 by:
@ArunSin60800694
1
2
316",📽 📸,1.0,,2,['https://pbs.twimg.com/ext_tw_video_thumb/1614223818721202176/pu/img/IfBpjo0o1zRGo3AP.jpg'],https://twitter.com/inextlive/status/1614224990127403009
502,502,India TV,@indiatvnews,2023-01-14T04:32:11.000Z,"Indian TV
@indiatvnews
,
Jan 14","#JoshimathSinking | After Joshimath, now Karnprayag in Chamoli district has also come under the grip of cracks. Many families have been given eviction notices. Around 60 houses have cracks here

#Uttarakhand #Joshimath #Karnaprayag
2
6
40
1,751",,2.0,6.0,40,['https://pbs.twimg.com/media/FmZ_vWAagAEJj45?format=jpg&name=small'],https://twitter.com/indiatvnews/status/1614118153919016960
503,503,Vinayak Mathapati,@vmathapati202,2023-01-14T19:08:49.000Z,"Vinayak Mathapati
@vmathapati202
,
Jan 15","#joshimathsinking
1
23",,,,1,['https://pbs.twimg.com/media/FmdIhdeaAAAb9ei?format=jpg&name=small'],https://twitter.com/vmathapati202/status/1614338765182619649
504,504,Vikas brijesh Saxena,@anchorvikas,2023-01-14T08:26:53.000Z,"Vikas Brijesh Saxena
@anchorvikas
,
14 Jan","Today, on the occasion of Makar Sakranti, started the day from the oldest Jyotirmath temple established by Adi Guru Shankaracharya and also visited the 2500 years old Kalpavriksha.

#joshimathsinking #Joshimath #Jyotirmath #kalpvriksh #utakhand
1
13
194",,1.0,,13,"['https://pbs.twimg.com/media/Fma1nN4WQAAuuEe?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fma1nN3XgAAmN1-?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fma1nN2XgAAnhEL?format=jpg&name=360x360']",https://twitter.com/anchorvikas/status/1614177218682580993
505,505,Buland Duniya,@BulandDuniya,2023-01-14T07:37:49.000Z,"lofty world
@bulanddaniya
,
14 Jan","#JoshimathIsSinking #Joshimathcrisis #joshimathsinking #JoshimathSubsidence #JoshimathDemolition #JoshimathEmergency #Uttrakhand #NTPC
NTPC's tunnel is not the fault of Chardham project! Who is the culprit of Joshimath disaster?
1
56",,,,1,['https://pbs.twimg.com/media/FmaqHupaYAEmo2y?format=jpg&name=small'],https://twitter.com/BulandDuniya/status/1614164868504129538
506,506,Khabrain Abhi Tak News Channel,@KhabrainAbhiTak,2023-01-14T04:22:14.000Z,"news abhiq news channel
@खबरेनअभितक
,
14 Jan","ISRO-NRSC report on Joshimath withdrawn
Report on Joshimath removed from NRSC website
No report on Joshimath on NRSC website
ISRO-NRSC had reported land subsidence in Joshimath
#ISRO #NRSC #joshimathsinking #Bignews #khabrainabhitak
1
17",,,,1,['https://pbs.twimg.com/media/FmZ9oBmaEAA4SJH?format=jpg&name=small'],https://twitter.com/KhabrainAbhiTak/status/1614115650708078597
507,507,ved prakash vidrohi,@vpvidrohi,2023-01-14T05:33:11.000Z,"Ved Prakash Rebel
@vpvidrohi
,
14 Jan","Satellite images show
In the last 12 days from 27 December 2022 to 8 February 2023, #Joshimath sank 5.4 cm!
Last year also from April 2022 to November 2022 #Joshimath had sunk 8.9 cm -- 1/2
#Institute_of_Remote_Sensing (#IIRS)
#joshimathsinking #uttarakhand
1
1
73",,1.0,,1,['https://pbs.twimg.com/media/FmaN3eRaUAQ9pIP?format=jpg&name=small'],https://twitter.com/vpvidrohi/status/1614133504559951872
508,508,Janjwar Media,@janjwar_com,2023-01-14T14:29:50.000Z,"Janjwar Media
@janjwar_com
,
Jan 14","Open government censor on Joshimath, instructions to government agencies to stay away from media #JoshimathSinking #Joshimath #Topnews #Bignews #GovernmentcensorinJoshimath
The following media contains potentially sensitive content. Change settings
view
1
1
54",,,1.0,1,[],https://twitter.com/janjwar_com/status/1614268556560207873
509,509,Sarkarihelpline.com,@SarkariHelpline,2023-01-14T08:01:26.000Z,"governmenthelpline.com
@governmenthelpline
,
14 Jan","Telephone directory of all MPs of Uttarakhand Rajya Sabha at just one click-
@drkalpanasaini
 @bjpnareshbansal
 @anil_baluni
 #joshimathsinking #Joshimath #Uttarakhand
sarkarihelpline.com
Uttarakhand Rajya Sabha MP's Telephone Directory - Sarkari Helpline
1
186",,,,1,['https://pbs.twimg.com/card_img/1614170422202994689/gFh95HYD?format=jpg&name=small'],https://twitter.com/SarkariHelpline/status/1614170812516560897
510,510,Naanu Gauri,@naanugauri,2023-01-14T15:24:19.000Z,"Naanu Gauri
@naanugauri
,
Jan 14","जोशिमः बिक्कट्ट बिक्कट्ट: 'NTPC Goback' announcement increasing from local

#NTPC_GO_BACK #Joshimathcrisis #JoshimathIsSinking #joshimathsinking #JoshimathEmergency #Joshimath #జోశిమ్ఠ #NTPC
www.naanugauri.com
जोशिमः बिक्कट्ट बिक्कट्ट: 'NTPC Goback' announcement increasing from local
The condition of the people leaving the damaged houses here. Thus, the residents of Joshimath, Uttarakhand, now National Thermal Power Corporation
3
146",,,,3,['https://pbs.twimg.com/card_img/1614281982841851904/4h3I1hkQ?format=jpg&name=small'],https://twitter.com/naanugauri/status/1614282269409308672
511,511,Madhyamam,@madhyamam,2023-01-14T03:42:09.000Z,"Madhyamam
@madhyam
,
Jan 14","ISRO report on जोशिमथ्ली विल्ले #Joshimathsinking
madhyam.com
ISRO report 'Kanmanilla' on Joshimath's विल्ले। Madhyamam
New Delhi: The ISRO report about the eruption of Joshimath is not correct. The National Remote Sensing Center in Hyderabad has released information regarding this earlier. Mysteriously...
32",,,,,[],https://twitter.com/madhyamam/status/1614105561934757890
512,512,Hindustan,@Live_Hindustan,2023-01-14T06:10:00.000Z,"Hindustan
@Live_Hindustan
,
Jan 14","Big game on Joshimath disaster! ISRO's report on land subsidence mysteriously disappears

#joshimathsinking #ISRO
www.livehindustan.com
Big game on Joshimath disaster! ISRO's report on land subsidence mysteriously disappears
The Indian Space Research Organization (ISRO) report on the Joshimath disaster has mysteriously disappeared. In the report, ISRO had said that land subsidence is increasing rapidly in Joshimath.
2
6
503",,,2.0,6,['https://pbs.twimg.com/card_img/1614122552959311872/Osf74vnr?format=jpg&name=small'],https://twitter.com/Live_Hindustan/status/1614142769420804096
513,513,ETVBharat Uttarakhand,@ETVBharatUK,2023-01-14T10:47:18.000Z,"Netvabharat Uttarakhand
@etbhartuk
,
14 Jan","#JoshimathSinking #ISRO_NRSC report 'disappeared' from website, Congress raises questions
@ukcmo
 @garimadasauni
 @INCUttarakhand
 #JoshimathSubsidence #Uttarakhand #Joshimath
etvbharat.com
Joshimath Sinking Report missing from ISRONRSC website, Congress raises questions
The Congress has besieged the state and the central government regarding ISRO's report released regarding the landslide happening in Joshimath. Congress state spokesperson Garima Dasauni has alleged that the BJP government is independent.
1
2
161",,,1.0,2,['https://pbs.twimg.com/card_img/1614212315209142272/cxWEH1d2?format=jpg&name=small'],https://twitter.com/ETVBharatUK/status/1614212556201275392
514,514,ABP Desam,@ABPDesam,2023-01-14T18:19:14.000Z,"ABP Desam
@ABPDesam
,
Jan 14","The situation in Selong village, which is about five kilometers from Joshimath, is also getting worse.

#Joshimath #Selang #JoshimathSinking
telugu.abplive.com
Joshimath Sinking: Joshimath scene in another village? Cracks in the houses, crunching of the land - in the local...
Selong village, which is about five kilometers away from Joshimath, is almost similar to Joshimath.
97",,,,,['https://pbs.twimg.com/card_img/1614326289271513091/XhBjrEln?format=jpg&name=small'],https://twitter.com/ABPDesam/status/1614326288222912512
515,515,भारतीय जनसंघ - अखिल भारतीय जन संघ,@abjrajasthan,2023-01-14T17:38:54.000Z,"Bharatiya Jan Sangh - All India People's Union
@abjrajasthan
,
Jan 14","Save Nature #Save_Nature #DevBhoomi #joshimathsinking
unscientific development which
destruction of mankind
@AcharyaBharatBh
 @umasribharti
 
#ABJS #abvp #RSS #congress #bjp all eyes open
Hemir Desai
@hemirdesai
,
Jan 12
*This video of Sushma Swaraj went viral in the midst of Joshimath tragedy, everyone should listen!*

#JoshimathIsSinking

https://twitter.com/i/spaces/1RDGlaOOlNzJL…
Show this thread
2
23",,,,2,"['https://pbs.twimg.com/profile_images/1577522680911515655/gJsKTLXy_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613582475556696064/pu/img/7RWciDE20OwkeN_u.jpg']",https://twitter.com/abjrajasthan/status/1614316136006574080
516,516,News Chuski,@Newschuski,2023-01-14T05:29:26.000Z,"sip news
@navskulki
,
14 Jan","Joshimath Disaster: Ruckus after pictures in ISRO on Joshimath, new order of NDMA came https://newschuski.com/joshimath-disaster-national-disaster-management-authority-orders-joshimath-latest-news/… via
@News
 Chuski
#joshimathsinking
#joshimathcrisis
newschuski.com
Joshimath Disaster: Ruckus after pictures came in ISRO on Joshimath
Joshimath Disaster: How terrible the Joshimath Disaster of Uttarakhand is, it is now being covered up. Joshimath disaster...
1
1
34",,,1.0,1,['https://pbs.twimg.com/card_img/1614132422224019456/JuPGMNfC?format=jpg&name=small'],https://twitter.com/Newschuski/status/1614132560594096128
517,517,West Bengal News 24,@WBNews_24,2023-01-14T18:48:41.000Z,"West Bengal News 24
@WBNews_24
,
Jan 15","A real report from the official website about Joshi Mathy! What's the secret behind?

#joshimath #joshimathsinking #JoshimathNews
westbengalnews24.com
A real report from the official website about Joshi Mathy! What's the secret behind? - West Bengal News 24
A real report from the official website overnight! What's the secret behind? Friday's report Saturday disappeared from the official website! जोशीमथ्य (Jashi math) lost continuously at the foot of the hill...
1
74",,,1.0,,['https://pbs.twimg.com/card_img/1614333704805154816/VcP-VzM5?format=jpg&name=small'],https://twitter.com/WBNews_24/status/1614333700615049216
518,518,India Today Malayalam,@IT_Malayalam,2023-01-14T15:29:06.000Z,"India Today Malayalam
@IT_Malayalam
,
Jan 14","Joshimath-like imminent danger in Himachal Pradesh: Situation similar to Joshimath in three villages of Himachal Pradesh.
#Joshimathcrisis #JoshimathIsSinking #joshimathsinking
malayalam.indiatoday.in
Joshimath-like imminent danger in Himachal Pradesh: Joshimath-like in three villages of Himachal...
Joshimath-like imminent danger in Himachal Pradesh: Residents of the area are in a position to flee due to the destruction of houses.
1
52",,,1.0,,['https://pbs.twimg.com/card_img/1614283380081987587/T-4vPp7J?format=jpg&name=small'],https://twitter.com/IT_Malayalam/status/1614283471337443328
519,519,ZEE Odisha News,@ZeeOdisha,2023-01-14T05:39:07.000Z,"ZEE Odisha News
@ZeeOdisha
,
Jan 14","Joshimath Sinking: Danger is coming to Joshimath! General facts came to the fore
#JoshimathSinking #Uttarakhand
zeenews.india.com
Joshimath Sinking: Danger is coming to Joshimath! General facts came to the fore
Started tearing down some more houses in Joshimath area of ​​Uttarakhand. According to the report of the District Disaster Management Authority, houses in the 9th ward of the city have been found to be infested. There are 147 complete houses...
2
95",,,,2,['https://pbs.twimg.com/card_img/1614134954258202625/kFSKNOqX?format=jpg&name=small'],https://twitter.com/ZeeOdisha/status/1614134997593772033
520,520,Uttarakhand Post,@uttarakhandpost,2023-01-14T03:20:16.000Z,"Uttarakhand Post
@uttrakhandpost
,
14 Jan","DM having food at the relief camp in Joshimath

#UttarakhandNews #JoshimathSinking #JoshimathNews
#joshimath
youtube.com
DM having food at the relief camp in Joshimath. Uttarakhand News |...
DM Khurana having food at the relief camp in Joshimath. Uttarakhand News | Joshimath Sinking | Joshimath Demolition#joshimathsinking #JoshimathBreakingNews ...
142",,,,,['https://pbs.twimg.com/card_img/1614100050698960897/FSXqVe7S?format=jpg&name=240x240'],https://twitter.com/uttarakhandpost/status/1614100054641606656
521,521,Oneindia Hindi,@oneindiaHindi,2023-01-14T14:34:02.000Z,"Oneindia Hindi
@oneindiaHindi
,
Jan 14","Joshimath sinking: cracks in 782 buildings so far, displaced will remain in pre fab huts, this is the update so far #uttarakhand #joshimath #joshimathsinking
hindi.oneindia.com
Joshimath sinking: Cracks in 782 buildings so far, displaced will remain in pre-fab huts, this is the...
Secretary Disaster Management, Dr. Ranjit Kumar Sinha, after the landslides and landslides happening in the Joshimath city area, the relief and rescue, permanent/temporary rehabilitation, etc., being done by the state government...
1
76",,,1.0,,['https://pbs.twimg.com/card_img/1614269616695672834/AEw_5lLy?format=jpg&name=small'],https://twitter.com/oneindiaHindi/status/1614269612912435206
522,522,Aadition,@TheAadition,2023-01-14T09:49:28.000Z,"Addition
@TheAddition
,
Jan 14","ISRO's film indicates danger, 5.4 cm in 12 days. The whole area has sat down!

#JoshimathIsSinking #joshimathsinking #JoshimathSubsidence #ISRO #aaddition
www.addition.com
Will जोशीमठी go under completely? What is the indication of ISRO's pictures?
Joshi Math sank 5.4cm in 12 days, may sink whole town. ISRO satellite sends some images that denote a terrifying sign.
25",,,,,['https://pbs.twimg.com/card_img/1614196643532001281/rv-6b9Ge?format=jpg&name=small'],https://twitter.com/TheAadition/status/1614198000057974784
523,523,Oneindia Hindi,@oneindiaHindi,2023-01-14T09:42:36.000Z,"Oneindia Hindi
@oneindiaHindi
,
Jan 14","Joshimath sinking: What is the truth behind the cracks and cracks of Joshimath on the night of January 2, know why the new debate started #uttarakhand #joshimath #joshimathsinking #isro #report #landslide
hindi.oneindia.com
Joshimath sinking: What is the truth behind the cracks and cracks of Joshimath on the night of January 2, know why...
A new debate has started in Joshimath regarding the reason for landslides and cracks appearing at various places. In all the allegations and reports of the local people that have come to the fore, there is a big discussion about the night of 2 January. Many of Joshimath...
70",,,,,['https://pbs.twimg.com/card_img/1614196274131267585/6599mwy8?format=jpg&name=small'],https://twitter.com/oneindiaHindi/status/1614196271862140930
524,524,News Nepathya,@NewsNepathya,2023-01-14T03:42:59.000Z,"News Nepathya
@NewsNepathya
,
Jan 14","Special story. Nothing will be left in Joshimath!...In this EXCLUSSIVE report J... https://youtu.be/1SmBL8lnymI via
@YouTube
 
#Joshimathcrisis #JoshimathIsSinking #joshimathsinking #JoshimathSubsidence #savejoshimath
youtube.com
Special story. Nothing will be left in Joshimath!...This EXCLUSSIVE report...
Whatever is happening in Joshimath at present, there is a science behind it… a team of experts is engaged… finding out the reason… finding a solution… but, people…
34",,,,,['https://pbs.twimg.com/card_img/1614105231633289216/jnzcHgzA?format=jpg&name=240x240'],https://twitter.com/NewsNepathya/status/1614105772551712768
525,525,mid-day Gujarati,@middaygujarati,2023-01-14T22:10:30.000Z,"mid-day Gujarati
@middaygujarati
,
Jan 15","Not only Joshimath, it is also a name of Badri Vishal's house, why is it so important?

#MidDayNews #NationalNews #Joshimath #JoshimathNews #joshimathsinking #vishnuganga #uttarakhand #uttarakhandheaven #Shankaracharya #AdiShankara #AdiShankaracharya #dharmishthapatel
gujaratimidday.com
Know About the Importance of Joshimath by Dharmishtha Patel | Not only Joshimath, this is also a name Badriv...
Dharmishtha Patel shared her opinion and visiting nostalgia about Joshimath.
75",,,,,['https://pbs.twimg.com/card_img/1614145441691762688/MCrvd5Tm?format=jpg&name=small'],https://twitter.com/middaygujarati/status/1614384487357468672
526,526,Uk News Network,@UkNewsNetwork,2023-01-14T07:49:17.000Z,"UK News Network
@UkNewsNetwork
,
Jan 14","https://bit.ly/3XcSjI6

Asia's biggest Joshimath-Auli ropeway cracks due to landslide.

#uknn #uknewsnetwork #latestnews #BreakingNews #hindinewsupdate #uttarakhandnews #dailynews #Joshimathcrisis #joshimathsinking #JoshimathDemolition #JoshimathEmergency #auli
@UkNewsNetwork
uknewsnetwork.com
Asia's biggest Joshimath-Auli ropeway cracks due to landslide.
Cracks on Asia's biggest Joshimath-Auli ropeway due to landslides. Operation stopped in view of the danger.. Due to landslides, cracks have appeared on the platform of Joshimath-Auli ropeway, Asia's largest ropeway. danger...
3",,,,,['https://pbs.twimg.com/card_img/1614167383203282944/Gx6Yy5op?format=png&name=240x240'],https://twitter.com/UkNewsNetwork/status/1614167754445295618
527,527,ANM News,@AnmNews,2023-01-14T11:11:51.000Z,"ANM News
@AnmNews
,
Jan 14","https://anmnews.in/Home/GetNewsDetails?p=188685…
#joshimath #joshimathsinking #TrendingNews #TRENDINGNEWSTODAY #Banglanews #BengaliNews #BengaliNews #samachar #BreakingNews #newsupdates #dailynews #dailynewsupdate #WestBengal #kolkatanews
anmnews.in
After examining Joshimathy, scientists once again told about the apprehension
After examining Joshimathy, scientists once again told about the apprehension
69",,,,,['https://pbs.twimg.com/card_img/1614218737972047872/uawPAj9Z?format=jpg&name=240x240'],https://twitter.com/AnmNews/status/1614218734092300290
528,528,ANM News,@AnmNews,2023-01-14T10:01:20.000Z,"ANM News
@AnmNews
,
Jan 14","https://anmnews.in/Home/GetNewsDetails?p=188645…
#joshimath #joshimathsinking #TrendingNews #TRENDINGNEWSTODAY #Banglanews #BengaliNews #BengaliNews #samachar #BreakingNews #newsupdates #dailynews #dailynewsupdate #WestBengal #kolkatanews #kolkata #latestnews
anmnews.in
Now the ropeway platform of Joshimath also burst
Now the ropeway platform of Joshimath also burst
40",,,,,['https://pbs.twimg.com/card_img/1614200972011778049/Lzv7fGUF?format=jpg&name=240x240'],https://twitter.com/AnmNews/status/1614200986465374209
529,529,mid-day Gujarati,@middaygujarati,2023-01-14T08:40:30.000Z,"mid-day Gujarati
@middaygujarati
,
Jan 14","Not only Joshimath, it is also a name of Badri Vishal's house, why is it so important?

#MidDayNews #NationalNews #Joshimath #JoshimathNews #joshimathsinking #vishnuganga #uttarakhand #uttarakhandheaven #Shankaracharya #AdiShankara #AdiShankaracharya #dharmishthapatel
gujaratimidday.com
Know About the Importance of Joshimath by Dharmishtha Patel | Not only Joshimath, this is also a name Badriv...
Dharmishtha Patel shared her opinion and visiting nostalgia about Joshimath.
1
70",,,1.0,,['https://pbs.twimg.com/card_img/1614145441691762688/MCrvd5Tm?format=jpg&name=small'],https://twitter.com/middaygujarati/status/1614180644149510144
530,530,mid-day Gujarati,@middaygujarati,2023-01-14T06:21:33.000Z,"mid-day Gujarati
@middaygujarati
,
Jan 14","Not only Joshimath, it is also a name of Badri Vishal's house, why is it so important?

#MidDayNews #NationalNews #Joshimath #JoshimathNews #joshimathsinking #vishnuganga #uttarakhand #uttarakhandheaven #Shankaracharya #AdiShankara #AdiShankaracharya #dharmishthapatel

https://gujaratimidday.com/news/national-news/photo/know-about-the-importance-of-joshimath-by-dharmishtha-Patel-11347/1…
99",,,,,"['https://pbs.twimg.com/media/FmaY1OiaYAEUBz7?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmaY1OlaUAI2WT3?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmaY1OjaEAAPnus?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmaY4x0aMAYTN-H?format=jpg&name=360x360']",https://twitter.com/middaygujarati/status/1614145678430834688
531,531,Satish Sati,@satish9sati,2023-01-15T05:41:48.000Z,"satish sati
@satish9sati
,
15 Jan","Bleeding Mountains #Joshimath #joshimathsinking #JoshimathEmergency #JoshimathSubsidence #BigData #Analytics #DataScience #AI #MachineLearning #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Programming #Coding #100DaysofCode #cartoon
1
5
210",,,1.0,5,['https://pbs.twimg.com/media/FmfZbT3aAAANs43?format=jpg&name=small'],https://twitter.com/satish9sati/status/1614498059827974144
532,532,ranjona banerji,@ranjona,2023-01-15T04:47:56.000Z,"Ranjan Banerjee
@ranjona
,
Jan 15","Shhh.
Don't provide evidence of #joshimathsinking
You know, Sir will feel bad...
indianexpress.com
Joshimath: Govt-run bodies told not to talk to media, ISRO images on land subsidence 'withdrawn'
The statements on Joshimath are creating confusion not only among affected residents but also among citizens of the country, the NDMA said.
3
27
54
1,614",,3.0,27.0,54,['https://pbs.twimg.com/card_img/1614291069700820993/EL0MQxVq?format=jpg&name=small'],https://twitter.com/ranjona/status/1614484504982454272
533,533,AISA Karnataka/ಐಸಾ ಕರ್ನಾಟಕ,@AISA_karnataka,2023-01-15T12:00:13.000Z,"AISA Karnataka
@AISA_karnataka
,
Jan 15","For Joshimath NTPC Hydropower plant project EIA report was not made public well before the Public Hearing was held, thus making it difficult for local people to be informed. Using people's land without their consent is a criminal offence.
#joshimathsinking
1
8
16
792",,1.0,8.0,16,['https://pbs.twimg.com/media/FmgwCpZaUAICh2Z?format=jpg&name=small'],https://twitter.com/AISA_karnataka/status/1614593292246876161
534,534,Asrar Ahmad,@asrarahmad88,2023-01-15T09:06:30.000Z,"Asrar Ahmed
@asrrahmad88
,
Jan 15","Unplanned city development is one of the major issues of #joshimathsinking. Unplanned development of large roadways and tunnels in the Himalayan region has the potential to harm ecosystems, threaten human livelihoods and can seriously affect climate change. #Joshimathcrisis.
4
87",,,,4,[],https://twitter.com/asrarahmad88/status/1614549576534593538
