,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
45,Divya Bhaskar,@Divya_Bhaskar,2022-12-28T10:00:01.000Z,"Divya Bhaskar
@Divya_Bhaskar
·
28 Dec 2022","ઉત્તરાખંડનો જોશીમઠ ડૂબવાની તૈયારીમાં? બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં એકાએક તિરાડો પડી ગઈ - https://divya-b.in/lPd6jLDg7vb
Download Divya Bhaskar App : http://divya-b.in/mKEP
#Uttarakhand | #Badrinath | #Joshimath
5
617",,,,5,['https://pbs.twimg.com/media/FlDNfEZacAM2Wvx?format=jpg&name=small'],https://twitter.com/Divya_Bhaskar/status/1608040062167441410
46,Ankit Sharma,@ankitsharmauk,2022-12-28T04:19:41.000Z,"Ankit Sharma
@ankitsharmauk
·
28 Dec 2022","हमारी पौराणिक और ऐतिहासिक धरोहर जोशीमठ बढ़ रहा है एक बड़े खतरे की ओर...!! #Joshimath
youtube.com
Joshimath : धंसते जा रहा ये शहर, क्या तबाही को हो रहा इंतेजार ?
Joshimath : धंसते जा रहा ये शहर, क्या तबाही को हो रहा इंतेजार ? #joshimath #uttarakhandtak #earthquake #joshimathkhatra #UKT0121For more videos, ...
1
126",,,,1,[],https://twitter.com/ankitsharmauk/status/1607954416526831616
47,Anamika gaur,@ByAnamika,2022-12-28T11:31:57.000Z,"Anamika gaur
@ByAnamika
·
28 Dec 2022","जोशीमठ खतरे की जद में है #Joshimath #chamolidistrict 
#joshimath 
@OfficeofDhami
 @RituKhanduriBJP
 @harishrawatcmuk
bharat.republicworld.com
उत्तराखंड: जोशीमठ में घरों की दीवारों में आईं दरारें, लोग डर के साए में जीने को मजबूर - Republic...
उत्तराखंड के चमोली जिले के जोशीमठ में  513 मकानों में बड़ी-बड़ी दरारें आ गई हैं, लोग यहां डर के साए में जीने को मजबूर हैं। 
1
2
173",,,1,2,[],https://twitter.com/ByAnamika/status/1608063196493139968
48,Gujarat Samachar,@gujratsamachar,2022-12-28T08:32:01.000Z,"Gujarat Samachar
@gujratsamachar
·
28 Dec 2022","બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં એકાએક તિરાડો પડી 
#Uttarakhand #Badrinath #Joshimath #SinkingTown #CracksInhouses
gujaratsamachar.com
બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં એકાએક તિરાડો પડી
Many houses, shops and hotels near Badrinath entrance suddenly got cracks
14
661",,,,14,['https://pbs.twimg.com/card_img/1619598153317027841/hIjsKvdz?format=jpg&name=small'],https://twitter.com/gujratsamachar/status/1608017918394265603
49,Manish Mehta,@manrajmehta,2022-12-28T06:10:04.000Z,"Manish Mehta
@manrajmehta
·
28 Dec 2022","ઉત્તરાખંડનો જોશીમઠ ડૂબવાની તૈયારીમાં? બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં એકાએક તિરાડો પડી ગઈ
#Uttarakhand | #Badrinath | #Joshimath
divyabhaskar.co.in
ઉત્તરાખંડનો જોશીમઠ ડૂબવાની તૈયારીમાં?: બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં...
ચારધામના પ્રમુખ ધામ બદ્રીનાથના પ્રવેશદ્વાર કહેવાતા ઉત્તરાખંડના ચમોલી જિલ્લાના જોશીમઠ શહેર પર ડૂબવાનું જોખમ છે. અહીં લગભગ એક વર્ષમાં 500 ઘર, દુકાન અને હોટલમાં તિરાડો પડી છે. આ કારણે એ રહેવાલાયક રહ્યાં...
1
1
472",,,1,1,['https://pbs.twimg.com/card_img/1621434998112030720/2xq3D2wZ?format=jpg&name=small'],https://twitter.com/manrajmehta/status/1607982195033145344
50,Uttarakhand Student Federation,@USF4YOUTHS,2022-12-29T08:48:55.000Z,"Uttarakhand Student Federation
@USF4YOUTHS
·
29 Dec 2022","The cracks in Joshimath is not the only one we are dealing with. Whole Uttarakhand is parting due to this unhealthy hill policies and unsustainable approach.
#Joshimath
3
23
46
2,323",,3,23,46,"['https://pbs.twimg.com/media/FlIhNEyaYAEDItD?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlIhNgBakAQRG_F?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlIhOVdacAEr9Cr?format=jpg&name=360x360']",https://twitter.com/USF4YOUTHS/status/1608384558256500737
51,Laughing Buddha,@LaughinBudhaa,2022-12-29T06:24:57.000Z,"Laughing Buddha
@LaughinBudhaa
·
29 Dec 2022","Joshimath is a smalltown in Uttarakhand state of India located at 6150 feets height. The town is  'sinking' and cracks have emerged in more than 500 houses .Experts found that several pockets of the city are sinking due to man-made and natural factors. #joshimath #protectnature
1
1
7
520",,1,1,7,"['https://pbs.twimg.com/media/FlIAQbwakAAkwWK?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlIAQ4GakAI6x-R?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlIARPaagAAn5Qi?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlIARrTaUAIPv4Z?format=jpg&name=360x360']",https://twitter.com/LaughinBudhaa/status/1608348325849485312
52,Network10,@Network10Update,2022-12-29T09:55:45.000Z,"Network10
@Network10Update
·
29 Dec 2022","#जोशीमठ - नया साल आने से पहले ही नगर पालिका परिषद  द्वारा विश्व विख्यात पर्यटक स्थल औली मैं सफाई अभियान चलाया गया, इस दोरान खुले स्थानों पर कूड़ा फैंकने वालो के साथ ही सिंगल यूज़ प्लास्टिक के उपयोग करने वालो 6लोगो का चालान कर 6300रुपये वसूले गये
#network10 #Joshimath #Uttarakhand
87",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1608401248381964288/pu/img/8shsG3W3KFRbEYJn.jpg'],https://twitter.com/Network10Update/status/1608401375691706370
53,Neo News Mathura,@Neo_NeoNews,2022-12-29T10:51:19.000Z,"Neo News Mathura
@Neo_NeoNews
·
29 Dec 2022","https://fb.watch/hJaoXxxNfD/?mibextid=RUbZ1f…

जोशीमठ- रवि ग्राम के अधिकांश परिवार खतरे की जद में

कभी भी हो सकता है कोई बड़ा हादसा

रिपोर्ट- नवीन सिंह
#Joshimath #uttarakhandnews
1
1
99",,,1,1,[],https://twitter.com/Neo_NeoNews/status/1608415361791324162
54,Tech & Travel ( Khursheed ),@Khursheed2018,2022-12-29T09:00:52.000Z,"Tech & Travel ( Khursheed )
@Khursheed2018
·
29 Dec 2022","Mini Pangarchulla Peak. 4480 m & 14600 ft. Joshimath Uttrakhand #joshimath  #uttrakhand #pangarchullapeaktrek @ Pangarchulla Peak
instagram.com
Khursheed Ali (@khursheed2007) • Instagram photo
19",,,,,['https://pbs.twimg.com/card_img/1621007549670789121/ktvYIYWY?format=jpg&name=240x240'],https://twitter.com/Khursheed2018/status/1608387564750225410
55,Tv9 Gujarati,@tv9gujarati,2022-12-29T14:18:43.000Z,"Tv9 Gujarati
@tv9gujarati
·
29 Dec 2022","ઉત્તરાખંડના જોશીમઠમાં 500 ઘરમાં તિરાડ પડી, અંધાધૂન બાંધકામ, ડ્રેનેજ સિસ્ટમમાં અવ્યવસ્થાથી જમીનમાં ભરાયા પાણી

#Uttarakhand #joshimath #Dehradun
tv9gujarati.com
ઉત્તરાખંડના જોશીમઠમાં 500 ઘરમાં તિરાડ પડી, અંધાધૂન બાંધકામ, ડ્રેનેજ સિસ્ટમમાં અવ્યવસ્થાથી જમીનમાં...
ઉત્તરાખંડથી હાલમાં ચોંકાવનારા સમાચાર સામે આવી રહ્યા છે. જોશીમઠમાં 500થી વધારે ઘરોમાં તિરાડ પડી છે. જેની પાછળનું કારણ ચોંકાવનારુ છે.
3
567",,,,3,[],https://twitter.com/tv9gujarati/status/1608467553411817474
56,@travelindia,@travelindia,2022-12-30T17:53:14.000Z,"@travelindia
@traveli29828306
·
30 Dec 2022","Beautiful view of Naini Lake,
Nainital,Uttrakhand.India. 
Uttarakhand . #real #short #uttrakhand #dehradun #nainital #rishikesh #uttarakhandheaven  #india #himalayas #mussoorie #joshimath #pithoragarh #travel #garhwal #tungnath #travelphotography #mountains #incredibleindia
0:12
86 views
1
226",💖 💚,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1608883872212881408/pu/img/ciAzII-ajq4Fi_sq.jpg'],https://twitter.com/traveli29828306/status/1608883929184096257
57,Anoop Nautiyal,@Anoopnautiyal1,2022-12-30T13:52:54.000Z,"Anoop Nautiyal
@Anoopnautiyal1
·
30 Dec 2022","Grateful to #Uttarakhand based paper 
@GarhwalPost1
 for amplifying sinking of #Joshimath town by carrying a small write up penned by me. I sincerely hope that govt & district authorities take urgent steps to arrest damage. This is critical & needs to be addressed on priority.
3
13
45
2,873",,3,13,45,['https://pbs.twimg.com/media/FlOwZNqagAMfabT?format=jpg&name=small'],https://twitter.com/Anoopnautiyal1/status/1608823445391036418
58,The Logical Indian,@LogicalIndians,2022-12-30T12:07:25.000Z,"The Logical Indian
@LogicalIndians
·
30 Dec 2022","The development comes after several reports that Joshimath, which is considered the gateway to Badrinath, a Hindu holy place, is 'sinking' with its numerous houses, shops, and hotels conceiving cracks surfaced. 

#joshimath #sinking #uttarakhand
thelogicalindian.com
Uttarakhand's Joshimath Sinking! Cracks Emerge In Over 500 Buildings, Expert Team Inspects The Town
The development comes after several reports that Joshimath, which is considered the gateway to Badrinath, a Hindu holy place, is 'sinking' with its numerous houses, shops, and hotels conceiving...
616",,,,,[],https://twitter.com/LogicalIndians/status/1608796899364175872
59,Divya Bhaskar,@Divya_Bhaskar,2022-12-30T07:30:00.000Z,"Divya Bhaskar
@Divya_Bhaskar
·
30 Dec 2022","ઉત્તરાખંડનો જોશીમઠ ડૂબવાની તૈયારીમાં? બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં એકાએક તિરાડો પડી ગઈ https://divya-b.in/lPd6jLDg7vb 
Download Divya Bhaskar News App : http://divya-b.in/mKEP
#Uttarakhand | #Badrinath | #Joshimath
2
58
4,228",,,2,58,['https://pbs.twimg.com/ext_tw_video_thumb/1608065208978935815/pu/img/zByVPJWXQo3wCr0E.jpg'],https://twitter.com/Divya_Bhaskar/status/1608727084725059585
60,Divya Bhaskar,@Divya_Bhaskar,2022-12-30T07:30:00.000Z,"Divya Bhaskar
@Divya_Bhaskar
·
30 Dec 2022","ઉત્તરાખંડનો જોશીમઠ ડૂબવાની તૈયારીમાં? બદ્રીનાથ પ્રવેશદ્વાર પાસેનાં અનેક ઘર, દુકાનો અને હોટલોમાં એકાએક તિરાડો પડી ગઈ https://divya-b.in/lPd6jLDg7vb 
Download Divya Bhaskar News App : http://divya-b.in/mKEP
#Uttarakhand | #Badrinath | #Joshimath
0:34
2,104 views
2
58
4,228",,,2,58,['https://pbs.twimg.com/ext_tw_video_thumb/1608065208978935815/pu/img/zByVPJWXQo3wCr0E.jpg'],https://twitter.com/Divya_Bhaskar/status/1608727084725059585
61,Subhash Raturi,@SubhashRaturi,2022-12-31T06:01:58.000Z,"Subhash Raturi
@SubhashRaturi
·
31 Dec 2022","#Uttarakhand : उत्तराखंड के चमोली जिले के जोशीमठ में भू-धंसाव से कई घरों में लगातार पड़ रही बड़ी दरारें, भयभीत लोग घर खाली कर तलाश रहे सुरक्षित ठिकाने, कहीं ये किसी बड़े संकट की आहट तो नहीं? सरकार शीघ्र उठाये जरूरी कदम। #Joshimath
2
6
361",,,2,6,"['https://pbs.twimg.com/media/FlSN0ENagAAXHMM?format=jpg&name=small', 'https://pbs.twimg.com/media/FlSN0EZakAIZheu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlSN3P4akAAUqSY?format=jpg&name=360x360']",https://twitter.com/SubhashRaturi/status/1609067318499475458
