,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
495,@CNNnews18,2023-01-14T01:27:00.000Z,"#Live: #Joshimath Sinking: Town Sank 5.4 cm in 12 Days, Show Satellite Images; AI Urination Case: Shankar Mishra Says Woman Peed on Herself; And Other Top Stories
News18
@CNNnews18
#Live: Top Stories
1
1
1,657","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.3818}",0.3818,pos
496,@Aswattaman,2023-01-14T15:10:27.000Z,"I absolutely support the Central Govt on its gag order on #Joshimathcrisis

When Govt and people are battling a crisis, it is NOT for the Media to spread panic and rumors but cooperate with Govt by following its orders.

Press freedom is not primary always!

#joshimath
Hazard Busters
@HazardBusters
,
Jan 14
Had to remove our tweet on #Joshimathcrisis following an advisory from the government. Our prayers are with the residents of #Joshimath and we will continue to understand the ongoing situation from the science point of view!
95","{'neg': 0.089, 'neu': 0.83, 'pos': 0.081, 'compound': 0.5316}",0.5316,pos
497,@timesofindia,2023-01-14T11:43:22.000Z,"Joshimath: Engineers inspect houses that have developed cracks amid fears of land subsidence

#Joshimathcrisis #Joshimath
timesofindia.indiatimes.com
Joshimath: Engineers inspect houses that have developed cracks amid fears of land subsidence. TOI...
Engineers of district administration on Wednesday visited the parts of Joshimath where cracks have appeared in houses and assured the people of assistance, following concerns that the town was...
3
5
9
4,409","{'neg': 0.086, 'neu': 0.876, 'pos': 0.038, 'compound': -0.4767}",-0.4767,neg
498,@CNNnews18,2023-01-14T02:31:44.000Z,"#Live: BJP-RJD war of words, RJD berates Ramcharitramanas; #Joshimath sinking: Town sank 5.4 cm in 12 days; and other top stories
News18
@CNNnews18
#Live: Top Stories
2
4
1,782","{'neg': 0.124, 'neu': 0.762, 'pos': 0.114, 'compound': -0.3182}",-0.3182,neg
499,@telugustop,2023-01-14T07:59:07.000Z,"Joshimath crisis: Affected people being evacuated to safer places http://dlvr.it/SgsNW7 #Joshimath #Pushkar #Safer #Uttarakhand
telugustop.com
Joshimath Crisis: Affected People Being Evacuated To Safer Places
Joshimath, Jan 14 : People Affected By Land Sinking In Joshimath, A Hill Town Of Uttarakhand, Are Being Evacuated To Safer Places By District Administration
101","{'neg': 0.212, 'neu': 0.651, 'pos': 0.137, 'compound': -0.5574}",-0.5574,neg
500,@IndiaToday,2023-01-14T04:03:57.000Z,"#Joshimath sinking: ISRO report on land subsidence 'mysteriously withdrawn'
@tweets_amit
indiatoday.in
Joshimath sinking: ISRO report on land subsidence 'mysteriously withdrawn'
The Joshimath land subsidence report is not available on the NRSC website anymore.
2
4
11
2,976","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
501,@htTweets,2023-01-14T02:37:48.000Z,"The holy town of #Joshimath is sliding. Geologists, who have identified multiple causative factors and a possible trigger for rapid subsidence over the past few weeks say that technically, this is ""sliding"" not ""subsidence"".

,
@jayashreenandi
 reports)
hindustantimes.com
Joshimath crisis a case of sliding, not subsidence: Experts
The holy town of Joshimath is sliding. Geologists, who have identified multiple causative factors and a possible trigger for rapid subsidence over the past few weeks say that technically, this is...
2
3
1,850","{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
502,@dna,2023-01-14T13:10:33.000Z,"#Joshimath crisis: Cracks appear on famous #Auli ropeway's platform
www.dnaindia.com
Joshimath crisis: Cracks appear on famous Auli ropeway's platform
Joshimath: Locals have also protested against NTPC. The locals consider NTPC responsible for the constant threat of landslides in the town.
3
774","{'neg': 0.255, 'neu': 0.7, 'pos': 0.045, 'compound': -0.8957}",-0.8957,neg
503,@hatefreeworldX,2023-01-14T13:41:26.000Z,"#joshimath
12
21
558","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
504,@SKavalakat,2023-01-14T08:09:29.000Z,"When Sushmajji is the leader of the opposition, with what foresight is she talking about nature. In the name of development, Kunnu Mal and Itichu Niratthi Resorts etc. were built in the name of development.
1
5
170","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
505,@sudhirjoshii,2023-01-14T07:30:02.000Z,"We are in #Joshimath today, just wish that everyone stays safe. #Uttarakhand #uttarakhand #JoshimathIsSinking #joshimath #Badrinath
0:44
205 views
2
9
26
561","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.6808}",0.6808,pos
506,@LtGenGurmit,2023-01-14T12:41:46.000Z,"Today received information from officials through VC regarding landslide situation in Joshimath of Chamoli district. During this, detailed information was taken from the officials about the relief and rescue operations conducted in the landslide area, the steps taken for the protection and rehabilitation of the affected.

#joshimath
3
139
202
2,727","{'neg': 0.029, 'neu': 0.855, 'pos': 0.116, 'compound': 0.7003}",0.7003,pos
507,@crypto_suri,2023-01-14T03:42:41.000Z,"Tampering with nature only leads to destruction. You must listen to this speech of late Sushma Swaraj ji #sushmaswaraj #joshimath #JoshimathIsSinking #naturecurse
1
58","{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
508,@SabkaVishwas_,2023-01-14T19:41:12.000Z,"#56_inch (
@PMOIndia
Cowardly and his pet
@pushkardhami
 at the behest of
@isro
 Got the report of #Joshimath removed from the official website which is not available now!!


Cabbage is so salty!!
17
16
370","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.5815}",-0.5815,neg
509,@RituRathaur,2023-01-14T13:44:24.000Z,"#joshimathcrisis
Anyone speaking agnst Mahamanv's ""ultra vikas"" is a fraud as per IT selliyas

Log marte hain toh maren, beghar hon to hon

But beware of stopping any hydropower project

Firr beshak saara #Joshimath hee kyun ne dher ho jaaye
10
86
130
3,426","{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.7717}",-0.7717,neg
510,@vaibhavdamoh,2023-01-14T06:17:30.000Z,"My investigative report from #joshimath
@ravishndtv
 on official.

sir just a correction - the news is not in the newspaper
@DainikBhaskar
 Printed on app. Along with this there is also a video report. Please see that too. Thanks
Link- https://dainik-b.in/a0mKCKmWvwb
3
56
369
11.5K","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.6369}",0.6369,pos
511,@dnetta,2023-01-14T11:27:45.000Z,"Modi ji, instead of hiding the truth, if you had put so much effort and effort to save #Joshimath, then millions of lives would not have been standing on the verge of destruction today.

Lost faith in #GodiMedia too?

#Uttarakhand #Joshimathcrisis #joshimathsinking
Mallikarjun Kharge
@kharge
,
Jan 14
After Joshimath, now the news of cracks in houses is also coming from Karnprayag and Tehri Garhwal.

Instead of resolving the disaster and solving the problems of the public, banning the reports of government agencies - ISRO and banning interaction with the media!

@narendramodi ji,

“Do Not Shoot the Messenger”
3
77
150
2,103","{'neg': 0.126, 'neu': 0.742, 'pos': 0.132, 'compound': -0.2396}",-0.2396,neg
512,@rajroat_,2023-01-14T11:42:54.000Z,"#Joshimath Shameful, then Joshi Math will be saved like this.
2
3
101","{'neg': 0.194, 'neu': 0.485, 'pos': 0.321, 'compound': 0.2732}",0.2732,pos
513,@shivbhatt,2023-01-14T13:20:09.000Z,"The reason for Joshimath can be given to the Vishnugadh project, it must have happened, last year the dam was also broken, because of that also there must have been some erosion, this is also understandable.

But to what extent it is correct to blame the rail project which is 80 km away from there. Yes, the landslide in Atali village is happening because of the railway.

#joshimath
1
2
18
767","{'neg': 0.068, 'neu': 0.885, 'pos': 0.047, 'compound': -0.1531}",-0.1531,neg
514,@zindagi_kiran,2023-01-14T12:18:01.000Z,"Thank you very much
@MinakshiKandwal
 #joshimath #JoshimathIsSinking #Joshimathcrisis
SUBSCRIBE YOUTUBE
#zindagiwithkiran @zindagiwithkiran
0:51
37 views
83","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.3612,pos
515,@PyaraUKofficial,2023-01-14T16:05:08.000Z,"Satpal Maharaj said that the speedy work in Joshimath was also the reason for the tragedy. He said that our government will relocate all the affected people. Will shelter them and take care of them. This is a very sad accident.

He also linked this tragedy to the prophecy of the Bhavishya Purana.

#joshimath
1
5
27
763","{'neg': 0.248, 'neu': 0.706, 'pos': 0.046, 'compound': -0.9322}",-0.9322,neg
516,@AbpGanga,2023-01-14T13:58:36.000Z,"The existence of four villages Bhurtig, Bhandari village, Birthi and Girgaon in Munsiyari of Pithoragarh is under threat for the last two years-

#JoshimathSinking #Pithoragarh #PushkarSinghDhami #Trending #JoshimathTragedy #Joshimath
abplive.com
Pithoragarh News: These four villages of Pithoragarh are at risk of landslides, displacement of 85 families...
Uttarakhand News: Additional District Magistrate R.F. Chauhan told that geologists have been sent to survey these areas, necessary action will be taken after receiving their report.
2
2
186","{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.6705}",-0.6705,neg
517,@Kavishlive,2023-01-14T18:56:09.000Z,"Experts are encouraged to prevent any danger in a democracy, but unfortunately the Home Minister of the country has banned him from speaking on Joshimath, and ISRO has withdrawn its report on the decaying city.
Now no government agency will inform you about Joshimath
#joshimath
2
14
25
517","{'neg': 0.268, 'neu': 0.684, 'pos': 0.048, 'compound': -0.9306}",-0.9306,neg
518,@News18Bihar,2023-01-14T10:30:34.000Z,"Traders of Joshimath started a unique demonstration, protesting like this

#joshimathcrisis #joshimath
hindi.news18.com
Joshimath Crisis: The traders of Joshimath started a unique demonstration, protesting like this
Landslide situation is continuing in Joshimath and the residents of Joshimath are clearly holding the National Thermal Power Corporation (NTPC) responsible for it. - joshimath residents stick paper of ntpc go back after...
8
10
857","{'neg': 0.136, 'neu': 0.685, 'pos': 0.179, 'compound': 0.0258}",0.0258,pos
519,@TNNavbharat,2023-01-14T04:57:49.000Z,"#BreakingNow: Snowfall in Joshimath, Uttarakhand, people's problems increased
@AnchorAnurag
 #Joshimath #Uttarakhand
3
256","{'neg': 0.182, 'neu': 0.676, 'pos': 0.142, 'compound': -0.1531}",-0.1531,neg
520,@QuintHindi,2023-01-14T05:35:37.000Z,"The cabinet has taken several important decisions regarding landslides and landslides happening in #Joshimath.

#JoshimathIsSinking #JoshimathCrisis #Uttarakhand
hindi.thequint.com
Uttarakhand: From paying electricity bills to paying loans... What relief for Joshimath affected?
The Chief Secretary of the State Government told that Rs 45 crore has been given for the Joshimath disaster.
1
185","{'neg': 0.099, 'neu': 0.816, 'pos': 0.085, 'compound': -0.2023}",-0.2023,neg
521,@arundwi22500471,2023-01-14T12:47:13.000Z,"#joshimath
Puneet Kumar Singh
@puneesinghlive
,
Jan 13
Governments do not have money for the suffering people like Joshimath in this country, if the government is to be brought down somewhere, the money of the whole world will be collected immediately!

this is heartbreaking

https://twitter.com/i/spaces/1jMJgLlWdDkxL…
Show this thread
1
3
51","{'neg': 0.119, 'neu': 0.835, 'pos': 0.046, 'compound': -0.5983}",-0.5983,neg
522,@punjabkesari,2023-01-14T20:05:46.000Z,"No one should speak anything to the media on Joshimath – ruckus after the pictures came in ISRO, came the order of NDMA
https://m.punjabkesari.in/national/news/no-one-should-speak-anything-to-the-media-on-joshimath-1752278?utm_source=twitterbot&utm_medium=social…

#NDMA #Isro #Joshimath #joshimathdisaster
1
3
178","{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
523,@1stIndiaNews,2023-01-14T06:11:18.000Z,"Uttarakhand cabinet's decision regarding Joshimath

Experts will investigate the allegations on NTPC, Chief Secretary SS Sandhu said, 8 institutions will investigate the causes of landslide, NTPC's work is currently closed, whether NTPC is responsible or not will also be investigated'
#Uttarakhand #Joshimath
@MygovU
 @ntpclimited
1
4
56
2,921","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.3182}",0.3182,pos
524,@KannadaPrabha,2023-01-14T19:04:05.000Z,"Indian Space Research Organization (ISRO) has removed satellite images and reports published about land subsidence in Joshimath in the wake of state government's objection.
#Joshimath #ISRO #stategovernment
https://kannadaprabha.com/nation/2023/jan/15/joshimath-at-the-behest-of-state-cabinet-minister-isro-removes-satellite-images-and-report-485168.html… via
@KannadaPrabha
kannadaprabha.com
ISRO has removed the satellite image and report on the instructions of the minister.
Indian Space Research Organization (ISRO) has removed satellite images and reports published about land subsidence in Joshimath in the wake of state government's objection.
2
255","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
525,@indiatvnews,2023-01-14T05:18:45.000Z,"Snowfall.. Earthquake.. Stirring in Joshmeeth sinking inch by inch.

The danger is increasing every moment.. will the map of Uttarakhand change?

#Joshimath #JoshimathIsSinking #Uttarakhand #CMDhami
Indian TV
@indiatvnews
#Indiatvlive
4
17
1,532","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
526,@SICKULAR1515,2023-01-14T02:12:16.000Z,"#Joshimath
@SushmaSwaraj
 ,
Uma Bharti
@umasribharti
,
Jan 13
1. A video of the speech of my elder sister and the then Leader of Opposition in the Lok Sabha went viral and I saw it.
Show this thread
2:19
280.1K views
6
6
85","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
527,@MoneycontrolH,2023-01-14T10:57:05.000Z,"Landslide report in Joshimath disappeared from ISRO website, NTPC under suspicion

#uttarakhand #Joshimath #JoshimathIsSinking #ISRO #NTPC #LatestNews #moneycontrol
hindi.moneycontrol.com
ISRO's report on Joshimath disaster disappeared from the website, NTPC is being held responsible for the entire disaster...
A report released by ISRO on the landslide disaster in Joshimath has now disappeared from the website. According to the report of ISRO, between 27 December 2022 and 8 December 2023, the land here sank up to 5.4 cm.
3
378","{'neg': 0.19, 'neu': 0.783, 'pos': 0.026, 'compound': -0.9217}",-0.9217,neg
528,@saamTVnews,2023-01-14T05:07:36.000Z,"Joshimath Crisis: The report of the source raising concern about Joshimath was removed in a mysterious manner; What is the reason?

#Saamtv #Saamdigital #Joshimath #NRSC #Photos
saamtv.com
Joshimath Crisis: Isro's report, which raised concerns about Joshimath, was mysteriously removed; What is the reason?
The situation in Joshimath of Uttarakhand is becoming more worrying. In the last 12 days, a large number of landslides occurred in the city, a total of 5.4
1
332","{'neg': 0.145, 'neu': 0.838, 'pos': 0.017, 'compound': -0.8991}",-0.8991,neg
529,@TV9Bharatvarsh,2023-01-14T05:41:08.000Z,"'White alarm' in Joshimath! Snowfall on hills after rain, risk of landslide increased
#joshimath
tv9hindi.com
'White Alarm' in Joshimath! Snowfall on hills after rain, risk of landslide increased
Amidst the problem of landslides happening in Joshimath, it is bound to create problems due to rain and snowfall. Difficulties have also arisen for the administration team engaged in relief and rescue work. snowfall...
1
229","{'neg': 0.208, 'neu': 0.605, 'pos': 0.186, 'compound': -0.1984}",-0.1984,neg
530,@TV9UttarPradesh,2023-01-14T04:56:39.000Z,"The day Lord Narasimha's hand will be broken, there will be holocaust... What did the temple priests say on the Joshimath crisis?
#joshimath
tv9hindi.com
The day Lord Narasimha's hand will be broken, there will be holocaust... What did the temple priests say on the Joshimath crisis? Videos
Joshimath Crisis: According to this belief associated with Lord Narasimha in Joshimath, one hand of Lord Narasimha is thin and it is believed that the holocaust will start the day this hand breaks and falls.
94","{'neg': 0.178, 'neu': 0.7, 'pos': 0.121, 'compound': -0.7941}",-0.7941,neg
531,@JagranNews,2023-01-14T18:17:30.000Z,"Lessons from the tragedy of Joshimath, the price of tampering with the natural wealth has to be paid

#JoshimathCrisis #Joshimath
#Uttarakhand
jagran.com
Lessons from the tragedy of Joshimath, the price of tampering with the natural wealth has to be paid
Uttarakhand is not the only state where civil engineering standards have been flouted in the construction of houses and other buildings. The story of Himachal is similar to that of Uttarakhand and it is not hidden from anyone that there...
1
2
5
1,400","{'neg': 0.092, 'neu': 0.788, 'pos': 0.12, 'compound': 0.1531}",0.1531,pos
532,@ZEEUPUK,2023-01-14T13:13:01.000Z,"Joshimath: ""Water discharge is increasing again"" in Joshimath, know what came to the fore in the press conference.

#Joshimath #Uttarakhand

Must Watch:
zeenews.india.com
Joshimath
Joshimath: An important press conference was held in Dehradun regarding landslide in Joshimath. In the conference, Disaster Management Secretary Ranjit Sinha told that 148 buildings are unsafe in 4 unsafe wards. See the full report....
1
1
94","{'neg': 0.065, 'neu': 0.906, 'pos': 0.029, 'compound': -0.5106}",-0.5106,neg
533,@Divya_Bhaskar,2023-01-14T07:47:39.000Z,"Ground report: 11th day of land subsidence in Joshimath, crores of houses are crumbling in front of the eyes; Against that only 5 thousand help to some
#Uttarakhand | #Joshimath | #JoshimathIsSinking | #BhaskarGroundReport
divyabhaskar.co.in
11th day of landslide in Joshimath: Crores of houses are collapsing in front of our eyes; Against that some have only 5...
About 100 families of Joshimath in Uttarakhand have lost roof over their heads. Now rain and snow are taking their test. There was a rift in the house on the night of January 2, which is currently increasing after 11 days. , Buildings worth...
3
336","{'neg': 0.045, 'neu': 0.928, 'pos': 0.027, 'compound': -0.2023}",-0.2023,neg
534,@gujaratijagran,2023-01-14T10:02:41.000Z,"Joshimath Sinking: On the request of the Uttarakhand minister, ISRO removed the pictures of Joshimath's landslide, said - panic was spreading among the people

#GujaratiJagran #joshimath #joshimathsinking #uttarakhand #joshimathlandslidepictures #isro
gujaratijagran.com
Joshimath Sinking: On the request of Uttarakhand minister, ISRO removed the pictures of Joshimath landslide, said-...
देहरादून.Joshimath Sinking: Uttarakhand Government Minister Dr. At the behest of Dhan Singh Rawat, the Indian Space Research Organization (ISRO) has removed the satellite images of the Joshimath landslide. Dr. Rawat of Chamoli district...
37","{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
535,@DussolAlexis,2023-01-14T05:20:45.000Z,"#India : in the #Himalayas the town of #Joshimath on the edge of the shipwreck
www.rfi.fr
India: in the Himalayas, the town of Joshimath on the edge of the shipwreck
In India, the eyes are turned towards the town of Joshimath, in the Himalayas, which is at the edge of the shipwreck. The satellite photos show that it sinks about 5 cm in a dozen days. Les experts...
1
80","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
536,@gujaratijagran,2023-01-14T00:53:51.000Z,"Joshimath: The result of playing with nature, the condition of Joshimath
https://gujaratijagran.com/opinion/know-the-reason-behind-joshimath-76353/…
#Gujaratijagran
#joshimath
#opinion
gujaratijagran.com
Joshimath: The result of playing with nature, the condition of Joshimath
Vijay Kranti: Joshimath: Tampering with nature for development can be disastrous for humans. Nature provides the basic needs of human beings, but unnecessary over-exploitation can become catastrophic. Fill water, more...
44","{'neg': 0.106, 'neu': 0.85, 'pos': 0.044, 'compound': -0.714}",-0.714,neg
537,@IndiaTVHindi,2023-01-14T03:21:47.000Z,"NASA-ISRO Synthetic Aperture Radar Satellite Mission More cities of the world will no longer become Joshi Maths....
#NASA
#ISRO
#joshimath
indiatv.in
NASA-ISRO Synthetic Aperture Radar Satellite Mission will save the world from plight like Joshi Math! concern to china
Seeing India's growing achievements in the space sector, America has also joined hands. India and America have agreed on such a space mission, which has raised concerns in China on hearing about it. India...
2
120","{'neg': 0.028, 'neu': 0.85, 'pos': 0.122, 'compound': 0.7644}",0.7644,pos
538,@KumarPankaj3245,2023-01-14T04:20:53.000Z,"#joshimath
Puneet Kumar Singh
@puneesinghlive
,
Jan 13
Governments do not have money for the suffering people like Joshimath in this country, if the government is to be brought down somewhere, the money of the whole world will be collected immediately!

this is heartbreaking

https://twitter.com/i/spaces/1jMJgLlWdDkxL…
Show this thread
0:22
153.9K views
24","{'neg': 0.112, 'neu': 0.844, 'pos': 0.044, 'compound': -0.5983}",-0.5983,neg
539,@Hatindersinghr3,2023-01-15T06:16:43.000Z,"Gurdwara Sri Hemkunt Sahib Trust At #Joshimath , Uttarakhand, Which Is Supporting Several Families With Accommodation & Food After Their Owned Homes Developed Cracks In #JoshimathCrisis .

Kudos to Gurudwara Committee for help

#joshimath
#JoshimathSubsidence
#joshimathsinking
1:47
305 views
3
6
792","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.9042}",0.9042,pos
540,@Sanginamby,2023-01-15T05:11:52.000Z,"#Joshimath sinks 2 feet, cracks appear on houses.

Govt response:
ISRO pulls down report
Govt tells top expert bodies not to speak to media
RW handles starting a campaign to blame Congress
32
344
1,070
38.3K","{'neg': 0.066, 'neu': 0.884, 'pos': 0.05, 'compound': -0.1531}",-0.1531,neg
541,@vimlendu,2023-01-15T06:38:18.000Z,"""The truth is incontrovertible, malice may attack it, ignorance may deride it, but in the end; there it is."" - Winston Churchill (on #Joshimath) #joshimathsinking #JoshimathSubsidence
4
47
106
6,812","{'neg': 0.173, 'neu': 0.774, 'pos': 0.053, 'compound': -0.4019}",-0.4019,neg
542,@SujataIndia1st,2023-01-15T18:34:27.000Z,"Scientific perspective will help.
Problem won't disappear by hiding data.

Video source:
@ndtv
 
#SaveJoshimath #Joshimath #joshimathsinking #JoshimathSubsidence
2
21
30
954","{'neg': 0.108, 'neu': 0.641, 'pos': 0.251, 'compound': 0.3724}",0.3724,pos
543,@_sabanaqvi,2023-01-15T08:17:38.000Z,"gag orders hide Govt culpability, keep citizens ill informed and infringe on freedom of press. #joshimath
23
64
188
9,609","{'neg': 0.255, 'neu': 0.59, 'pos': 0.155, 'compound': -0.1779}",-0.1779,neg
544,@Aabhas24,2023-01-15T03:55:52.000Z,"#Joshimath is perfect eg of what happens when you go against Ṛta.

RigVeda says that even Gods won't mess with Ṛta.

The behavior to hold (dhr) Ṛta is Dharma.

Even if all humans leave the fold of Dharma, nature shall.
Dharma is imperishable, b'coz there are things beyond humans.
7
58
240
8,460","{'neg': 0.021, 'neu': 0.875, 'pos': 0.104, 'compound': 0.6818}",0.6818,pos
545,@DrJwalaG,2023-01-15T07:36:30.000Z,"I want to know how many Modi ministers, bhakts and Godi media anchors have tweeted for #Joshimath.
2
14
32
935","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0772,pos
546,@PriaINC,2023-01-15T11:01:58.000Z,"Cat closing it's eyes and drinking milk - Govt thinks hiding reports will help disappear the crisis just like Covid. In reality the people of #Joshimath town suffer & panic while Modi Govt pays no heed.
1
27
39
811","{'neg': 0.335, 'neu': 0.564, 'pos': 0.101, 'compound': -0.9001}",-0.9001,neg
547,@soundarc2001,2023-01-15T17:11:29.000Z,"Amid the poster of 'Go back NTPC', the JBSS announced a protest across the town on Jan 26.

Demanding the government to take money for the rehabilitation of #Joshimath from #NTPC, the villagers will stage a protest at the Tehsil office with blocking the roads and highways.
1
124","{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.7579}",-0.7579,neg
548,@TheDeshBhakt,2023-01-15T06:03:50.000Z,"Busy week! From #PeeGate in the air to #Joshimath sinking into the ground, from #WhatsApp University flying high to #Pakistan suffering a crash landing.
(also
@TeamYouTube
 rewarding us with more demonetisations!)
Thanks to members on http://patreon.com/thedeshbhakt who keep us going!!
4
27
332
28.3K","{'neg': 0.113, 'neu': 0.737, 'pos': 0.15, 'compound': 0.449}",0.449,pos
549,@noyes99,2023-01-15T08:52:35.000Z,"I suspect that very soon media will be prevented from going to Joshimath, in the name of preventing further damage. The real reason ""to prevent the spread of information which doesn't present the government in a positive light"". #joshimathsinking #joshimathcrisis #joshimath
1
2
5
185","{'neg': 0.14, 'neu': 0.734, 'pos': 0.125, 'compound': -0.1779}",-0.1779,neg
550,@NrjNambo,2023-01-15T02:46:12.000Z,"Half of the Himalayan population at risk of multiple natural disaster. Like many Himalayan towns, Joshimath saw a huge construction boom. While these buildings choked the area's natural drainage, no system for waste flow was put in place.
#Joshimath #Himalaya #nature #Disaster
3
8
26
557","{'neg': 0.246, 'neu': 0.585, 'pos': 0.169, 'compound': -0.6705}",-0.6705,neg
551,@magizh_,2023-01-15T17:07:01.000Z,"Parts of #Joshimath may have sunk by nearly 2.2 feet (70cm), sources told.

What does it mean?
4
1
32
1,701","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
552,@vivbhatta,2023-01-15T06:50:04.000Z,"#Joshimath is simply a natural calamities but could have probably been mitigated with conscious policy.
Let the event play the role of alarm to make us realize again that the entire Himalayan belt is geologically unstable and can sway its impact on planes as well. #PMOIndia
1
143","{'neg': 0.106, 'neu': 0.671, 'pos': 0.223, 'compound': 0.7876}",0.7876,pos
553,@Amogh94913358,2023-01-15T11:31:02.000Z,"This is a good piece from
@PChidambaram_IN
,Similarly senior congress leader should write on vital issues like this. A similar op-ed by
@Jairam_Ramesh
on #joshimath. parallel view on vital issue country is facing in economy, defence, environment and so on shud help.
2
2
100","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9035}",0.9035,pos
554,@pankhuripathak,2023-01-15T17:05:24.000Z,"This is terrible.
@pushkardhami
 & Govt of Uttarakhand must ensure rehabilitation of these animals.
@pfaindia
 @manekagandhibjp
 ji kindly step in. This is a major crisis.
@PetaIndia
 
All animal lovers must raise their voice for these poor abandoned animals of #Joshimath.
General Cannibal™
@GDnarbhakshi
,
Jan 15
Residents of the beleaguered #Joshimath town in Uttarakhand are forced with heavy hearts to leave behind their pets as they move out of houses marked as unsafe.These pets are now on streets
Kindly lend a helping hand to these poor animals
@foundation_pets @pets
@peta
4
14
48
1,543","{'neg': 0.18, 'neu': 0.664, 'pos': 0.156, 'compound': -0.4215}",-0.4215,neg
555,@Profilo_Indiano,2023-01-15T09:38:40.000Z,"#Joshimath is talking point in Mainstream media because Hindus are going to suffer.
1
3
113","{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
556,@IMPraveenDalal,2023-01-15T08:26:20.000Z,"#JoshimathCrisis: #ClimateLockdowns and #NationalEmergency would be imposed in India using #GlobalWarming hoaxes and creating man made disasters like #Joshimath. #ModiGovt has waged a war against #Hindus, religion and #Gods. #DigitalIndia #Hindu
@_Perry4Law
 @_PTLB
 @FreedomMyths
13
15
137","{'neg': 0.198, 'neu': 0.697, 'pos': 0.106, 'compound': -0.6249}",-0.6249,neg
557,@CNNnews18,2023-01-15T12:01:12.000Z,"#JoshimathSinking | Can #Joshimath be saved?
@nikhil_lakhwani
 brings #groundreport of over 50 houses being cracked #WATCH

Join the broadcast with
@GrihaAtul
7:31
571 views
1
2
2
2,331","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.6124}",0.6124,pos
558,@ReadSelectives,2023-01-15T07:23:31.000Z,"Top Stories 15 January 2023

For Complete Curated News Follow http://ReadSelective.com
,
,
#BidenClassifiedDocuments #UnitedStates #ChinaCovid #PakistanEconomy #IndianArmy #IndianCricketTeam #COVID19 #autoexpo23 #MissUniverse #NarendraModi #Elections2023 #Elections #Joshimath
2
259","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2023}",0.2023,pos
559,@legallyspking,2023-01-15T04:30:30.000Z,"Joshimath Tragedy: Petition to be Heard on Monday by Three Judge Bench Headed by CJI
@Ashish_sinha
#Joshimath #JoshimathIsSinking #JoshimathLandslide #SaveJoshimath

https://legallyspeaking.com/legally-speaking/supreme-court/joshimath-tragedy-petition-to-be-heard-on-monday-by-three-judge-bench-headed-by-cji/…
58","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6597}",-0.6597,neg
560,@fool_do,2023-01-15T12:06:54.000Z,"The government answers to no one, lives in its own bubble, quashes dissent, discussion, free exchange of ideas, checks and balances, silences anyone at will including institutions & media which are best left to function independently without political pressures. #ISRO #Joshimath
90","{'neg': 0.045, 'neu': 0.76, 'pos': 0.194, 'compound': 0.8054}",0.8054,pos
