,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender
1258,1258,1258,1258,DR. AMIT MANOHAR,@dramitmanohar,2023-01-18T15:07:01.000Z,"DR. AMIT MANOHAR
@dramitmanohar
,
Jan 18","#MoneyLaundering ED case: SC agrees to hear urgent plea of alleged journalist #RanaAyyub against summons

The Hon. SC that had declined to hear pleas from #KashmiriPandits and recent requests from #Joshimath residents, on Tuesday agreed to hear the urgent petition of Rana Ayyub.
53",,,,,['https://pbs.twimg.com/media/Fmw3kPGakAI8UpI?format=jpg&name=small'],https://twitter.com/dramitmanohar/status/1615727467796533248,GPE,
1259,1259,1259,1259,TOT NEWS,@totnews1,2023-01-18T10:06:09.000Z,"TOT News
@totnews1
,
Jan 18","Joshimath crisis: Govt gives big relief to students of Joshimath, they can take board exam in any city. News Track in English
totnews.in
Joshimath crisis: Govt gives big relief to students of Joshimath, they can take board exam in any...
1",,,,,['https://pbs.twimg.com/card_img/1615651759958986755/dG3aKP9J?format=jpg&name=small'],https://twitter.com/totnews1/status/1615651752983805957,ORG,
1260,1260,1260,1260,The Times Of India,@timesofindia,2023-01-18T06:24:51.000Z,"The Times Of India
@timesofindia
,
Jan 18","15 more buildings to be razed in #Joshimath, 2 hectare land okayed for permanent rehabilitation http://toi.in/ESGfUb/a24gk 

#JoshimathSinking
timesofindia.indiatimes.com
15 more buildings to be razed in Joshimath, 2 ha land okayed for permanent rehabilitation |...
As many as 15 more buildings situated inside Jaypee colony in Joshimath -- some of them multi-storeyed -- will be ""mechanically dismantled"" as they ha
1
2
6
3,212",,1.0,2,6,['https://pbs.twimg.com/card_img/1615502774288146432/DzfCxo_W?format=jpg&name=small'],https://twitter.com/timesofindia/status/1615596060042461187,ORG,
1261,1261,1261,1261,Edison Plato. M,@epawitter1,2023-01-18T05:40:45.000Z,"Edison Plato. m
@epawitter1
,
Jan 18","'Ever since the BJP government withheld the report of ISRO, the land subsidence of Joshimath has also reduced': Ex-IPS taunt
Puneet Vizh
@Puneetvizh
,
Jan 17
'Ever since the BJP government withheld the report of ISRO, the land subsidence of Joshimath has also reduced': Ex-IPS taunt
1
34",,,,1,"['https://pbs.twimg.com/profile_images/1559756339957547009/P7gl5_hw_mini.jpg', 'https://pbs.twimg.com/media/FmqA6QyaUAAqHaG?format=jpg&name=small']",https://twitter.com/epawitter1/status/1615584960341233664,PERSON,male
1262,1262,1262,1262,TOI India,@TOIIndiaNews,2023-01-18T23:15:32.000Z,"TOI India
@TOIIndiaNews
,
Jan 19","Joshimath crisis keeps tourists away from Auli
timesofindia.indiatimes.com
Joshimath crisis keeps tourists away from Auli | India News - Times of India
India News: DEHRADHUN: Around this time last year, long queues of tourist vehicles on their way to Auli, extending around 11km ahead of Joshimath, would be a comm.
2
2
15
1,538",,2.0,2,15,['https://pbs.twimg.com/card_img/1615850411164069894/Lfut8khy?format=jpg&name=small'],https://twitter.com/TOIIndiaNews/status/1615850404931317760,ORG,
1263,1263,1263,1263,Tech Nelofar,@NelofarTach,2023-01-18T20:07:09.000Z,"Tech Nelofar
@NelofarTach
,
Jan 19","3 more buildings ordered to be dismantled in 'sinking' Joshimath
news.technelofar.com
3 more buildings ordered to be dismantled in 'sinking' Joshimath
4
334",,,4,,['https://pbs.twimg.com/card_img/1615712880590028813/X0NYUBNm?format=jpg&name=small'],https://twitter.com/NelofarTach/status/1615802997694468125,PERSON,male
1264,1264,1264,1264,Muhammad Ahsan Ali,@Muhamma31202461,2023-01-18T19:57:20.000Z,"Muhammad Ahsan Ali
@Muhamma31202461
,
Jan 19","Joshimath Land Subsidence Not Linked To Tunneling For Tapovan Project, Claims NTPC – The Times of Bengal
basicnewz.site
Joshimath Land Subsidence Not Linked To Tunneling For Tapovan Project, Claims NTPC – The Times of...
Read Time:1 Minute, 39 Second Home News India Joshimath Land Subsidence Not Linked To Tunneling For Tapovan Project, Claims NTPC Joshimath Sinking: The NTPC officials claimed that the area i…
21",,,,,['https://pbs.twimg.com/card_img/1615800534967136257/YfQKwGOm?format=jpg&name=small'],https://twitter.com/Muhamma31202461/status/1615800528843464704,PERSON,male
1265,1265,1265,1265,ThePrintIndia,@ThePrintIndia,2023-01-18T07:52:31.000Z,"ThePrintIndia
@ThePrintIndia
,
Jan 18","'Catastrophe insurance becomes more urgent after Joshimath. Fiscal transfers can't rebuild lives'

Renuka Sane
@resanering
, research director at Trustbridge, writes

#ThePrintOpinion
theprint.in
'Catastrophe insurance' becomes more urgent after Joshimath. Fiscal transfers can't rebuild lives
No specific natural disaster policy is sold in India. It is part of regular fire insurance that covers damage to the property from flooding, cyclone, etc.
2
3
737",,,2,3,['https://pbs.twimg.com/card_img/1615605731620958210/QL7Dz7K8?format=jpg&name=small'],https://twitter.com/ThePrintIndia/status/1615618122656145408,,
1266,1266,1266,1266,Breaking News Update,@theshivaliknews,2023-01-18T06:24:23.000Z,"Breaking News Update
@theshivaliknews
,
Jan 18","New Joshimath is to be settled in Pipalkoti https://theshivalik.com/mini-joshimath-is-to-be-settled-in-pipalkoti/…

#Uttarakhand #JoshimathCrisis
@ukcmo
  #pipalkoti
@uttarakhandcops
48",,,,,['https://pbs.twimg.com/media/Fmu_v0VaUAIz9Bl?format=jpg&name=small'],https://twitter.com/theshivaliknews/status/1615595941213634563,,
1267,1267,1267,1267,The Morning Context,@MorningContext,2023-01-18T15:00:01.000Z,"The Morning Context
@MorningContext
,
Jan 18","#ICYMI

In his rush to absolve NTPC of blame, power minister R.K. Singh ends up adding to the confusion over the reasons behind the subsidence of the Himalayan town.

 
@nihargokhale
themorningcontext.com
Amid data black hole that surrounds Joshimath's sinking, a minister's clean chit - The Morning...
In his rush to absolve NTPC of blame, power minister R.K. Singh ends up adding to the confusion over the reasons behind the subsidence of the Himalayan town.
1
642",✍,,1,,['https://pbs.twimg.com/card_img/1615540879816810497/RUGBDSKt?format=jpg&name=small'],https://twitter.com/MorningContext/status/1615725706402582530,WORK_OF_ART,
1268,1268,1268,1268,NewsDrum,@thenewsdrum,2023-01-18T13:00:08.000Z,"NewsDrum
@thenewsdrum
,
Jan 18","Authorities worried about Badrinath's riches at Narsingh Temple in Joshimath. The riches contain 30-35 kg silver and 40-45 kg gold amid other offerings.

#Joshimath #Badrinath #NarsinghTemple #Uttarakhand #Gold #Silver #Deity
newsdrum.in
Authorities worried about Badrinath riches at Narsingh Temple in J…
Amid rising concerns over subsidence-hit Joshimath, authorities are worried about where to keep the riches of Badrinath safeguarded at Narsingh temple.Though a...
1
43",,,,1,['https://pbs.twimg.com/card_img/1615695328237477888/d2Rp5EhD?format=jpg&name=small'],https://twitter.com/thenewsdrum/status/1615695534186201088,ORG,
1269,1269,1269,1269,The Hindu,@the_hindu,2023-01-18T13:30:10.000Z,"The Hindu
@the_hindu
,
Jan 18","As Opposition continued to crticise the State government for the #Joshimath land subsidence situation, #Uttarakhand Chief Minister #PushkarSinghDhami on Wednesday said that “this is a natural disaster. This is not a political matter.
thehindu.com
'Joshimath a natural disaster, not a political matter,' says Uttarakhand CM Pushkar Singh Dhami
The Uttarakhand CM had a meeting with Union Home Minister Amit Shah on Wednesday.
1
5
10
3,508",,1.0,5,10,['https://pbs.twimg.com/card_img/1615703098588020739/R8ZlhM7R?format=jpg&name=small'],https://twitter.com/the_hindu/status/1615703092787380225,NORP,
1270,1270,1270,1270,PriyankaPulla,@PriyankaPulla,2023-01-18T14:08:17.000Z,"Priyanka Pulla
@PriyankaPulla
,
Jan 18","More censorship of actual information, so that fraud alternative histories can be written more easily
timesofindia.indiatimes.com
Joshimath sinking: After Isro report, NDMA gags govt organisations | Dehradun News - Times of India
The National Disaster Management Authority (NDMA) has directed government officials and institutions not to ""interact with media and share data on soc
2
17
38
1,967",,2.0,17,38,['https://pbs.twimg.com/card_img/1614400729942478848/OrnnX4aS?format=jpg&name=small'],https://twitter.com/PriyankaPulla/status/1615712685253099520,,
1271,1271,1271,1271,🐝,@Wakeupishere,2023-01-18T14:31:11.000Z,"🐝
@wakeupishere
,
Jan 18","Money laundering ED case: SC agrees to hear urgent plea of alleged journalist Rana Ayyub against summons.

The hon. Supreme Court that declined to hear pleas from Kashmiri pandits and recent requests from joshimath residents on Tuesday agreed to hear the petition of 
@RanaAyyub
2
1
110",,,2,1,[],https://twitter.com/Wakeupishere/status/1615718448851714052,,
1272,1272,1272,1272,Anti-'social',@AryaVidhyasagar,2023-01-18T00:02:23.000Z,"anti-'social'
@aryavidasagar
,
18 Jan","When Nature strikes, do humans have an option? Unbridled interference in the Himalayas should stop whatever be the cost
deccanherald.com
In sinking Joshimath, chorus of 'NTPC go back' grows louder
Amid evacuations and demolitions in sinking Joshimath, several residents and activists are calling for the National Thermal Power Corporation to shut down its activities in the region, alleging that
3",,,,,['https://pbs.twimg.com/card_img/1615354736118759430/fUU1Im1-?format=jpg&name=small'],https://twitter.com/AryaVidhyasagar/status/1615499809032663040,ORG,
1273,1273,1273,1273,Xpress Info,@XpressNewsinfo,2023-01-18T00:03:23.000Z,"Xpress Info
@XpressNewsinfo
,
Jan 18","The Truth of Joshimath | Sinking City of Uttarakhand | Dhruv Rathee - http://videofiree.com/vlogs/the-truth-of-joshimath-sinking-city-of-uttarakhand-dhruv-rathee/…
26",,,,,['https://pbs.twimg.com/media/FmtovjWaAAEjB_E?format=jpg&name=small'],https://twitter.com/XpressNewsinfo/status/1615500060116267008,,
1274,1274,1274,1274,DellyRanks,@dellyranksindia,2023-01-18T02:58:51.000Z,"DailyRanks
@dellyranksindia
,
Jan 18","Joshimath sinking: Did ancient Hindu sages make predictions about land subsidence? #ancienthindusages #bhavishyabadri #Joshimath #joshimathsinking #landsubsidence #predictions #sanathsamhita https://dellyranks.com/joshimath-sinking-did-ancient-hindu-sages-make-predictions-about-land-subsidence/?feed_id=301482&_unique_id=63c7606ae5ac4 …
dellyranks.com
Joshimath sinking: Did ancient Hindu sages make predictions about land subsidence?
27",,,,,['https://pbs.twimg.com/card_img/1615544226220998656/GGcvTtTn?format=jpg&name=small'],https://twitter.com/dellyranksindia/status/1615544218281283585,,
1275,1275,1275,1275,PUNEET VIZH,@Puneetvizh,2023-01-18T09:53:17.000Z,"Puneet Vizh
@Puneetvizh
,
Jan 18","U'khand govt sat idle despite being aware of danger in Joshimath, says Congress leader Tamta
nationalheraldindia.com
U'khand govt sat idle despite being aware of danger in Joshimath, says Congress leader Tamta
He said the government was still not as active as it should be in taking steps to save Joshimath and providing relief to the people
1
25",,,,1,['https://pbs.twimg.com/card_img/1615363310408421377/6gFwKIYE?format=jpg&name=small'],https://twitter.com/Puneetvizh/status/1615648513077174272,,
1276,1276,1276,1276,NEVER MIND,@J__bhatt,2023-01-18T06:58:14.000Z,"NEVER MIND
@J__bhatt
,
Jan 18","Here is the ISRO report pdf, that is now removed from the web, showing what's happening in Joshimath. Worth scanning once.

http://web.archive.org/web/2023011208…
2
51",,,,2,['https://pbs.twimg.com/media/FmvHsO4aEAAir6M?format=jpg&name=small'],https://twitter.com/J__bhatt/status/1615604458880401410,PERSON,male
1277,1277,1277,1277,Tech Nelofar,@NelofarTach,2023-01-18T04:52:08.000Z,"Tech Nelofar
@NelofarTach
,
Jan 18","Centre Sets Timelines For Institutions To Submit Report On Joshimath
news.technelofar.com
Centre Sets Timelines For Institutions To Submit Report On Joshimath
10",,,,,['https://pbs.twimg.com/card_img/1613501059695099906/WD5ovcyz?format=jpg&name=small'],https://twitter.com/NelofarTach/status/1615572724230885376,PERSON,male
1278,1278,1278,1278,The Wire,@thewire_in,2023-01-18T13:16:05.000Z,"The Wire
@thewire_in
,
Jan 18","Saran, who was the PM's Special Envoy on Climate Change, has called for an urgent survey of settlements facing land subsidence in an article.
thewire.in
'Real Issue is Pursuing Development With Environmental Sustainability': Shyam Saran on Joshimath
Saran, who was the PM's Special Envoy on Climate Change, has called for an urgent survey of settlements facing land subsidence in an article.
6
14
3,148",,,6,14,['https://pbs.twimg.com/card_img/1615699551687704576/EtKH1-nq?format=jpg&name=small'],https://twitter.com/thewire_in/status/1615699547438854147,,
1279,1279,1279,1279,Thiyagu,@jThiyagu,2023-01-18T14:00:34.000Z,"Thiyagu
@jthiyagu
,
Jan 18","Inferences from ""Joshimath: new InSAR analysis.."" by Dave Petley, VC, Univ of Hull,UK. Quotes my tweet thread on #Joshimathcrisis
1. Nature of deformation is landslide, not subsidence. Satellite data-based analysis indicates start of lateral movement since 2018 in some parts. 1/n
ALT
Thiyagu
@jthiyagu
,
Jan 8
#JoshimathIsSinking! These custom maps show #Joshimath city with markers of approx areas where buildings are affected (as reported in press).
From the Tunnel, the closest area is Parsari ward (500m) and the farthest is Marwadi ward (2600m), approx.
Show this thread
1
8
7
671",,1.0,8,7,"['https://pbs.twimg.com/media/FmwfRg1aMAIdFiI?format=png&name=small', 'https://pbs.twimg.com/profile_images/1601086032115511296/eCUOZNyX_mini.jpg', 'https://pbs.twimg.com/media/Fl9G5VQaYAE67cj?format=jpg&name=900x900']",https://twitter.com/jThiyagu/status/1615710745546854401,,
1280,1280,1280,1280,Dinesh,@dinesh_mishra21,2023-01-18T14:13:14.000Z,"Dinesh
@dinesh_mishar21
,
18 Jan","The reality of Joshimath..
That's why BJPee is silent in that disaster
thequint.com
Development vs Destruction: Is Sushma Swaraj's 2013 Speech Viral for Joshimath?
As Joshimath reels under a crisis today, this video is resonating with millions on the internet.
17",,,,,['https://pbs.twimg.com/card_img/1615713220949598209/Zii4x5s4?format=jpg&name=small'],https://twitter.com/dinesh_mishra21/status/1615713929757614080,,
1281,1281,1281,1281,The Morning Context,@MorningContext,2023-01-18T03:24:05.000Z,"The Morning Context
@MorningContext
,
Jan 18","Union power minister R.K. Singh has absolved NTPC, a company under his ministry, of causing subsidence in Joshimath. Singh may have been justified in defending, but doing so in defiance of a gag order was unwarranted.

 
@nihargokhale
 in The Crucial Years
themorningcontext.com
Amid data black hole that surrounds Joshimath's sinking, a minister's clean chit - The Morning...
In his rush to absolve NTPC of blame, power minister R.K. Singh ends up adding to the confusion over the reasons behind the subsidence of the Himalayan town.
1
663",✍,,1,,['https://pbs.twimg.com/card_img/1615540879816810497/RUGBDSKt?format=jpg&name=small'],https://twitter.com/MorningContext/status/1615550567081992192,WORK_OF_ART,
1282,1282,1282,1282,Breaking News From India. In Tweets.,@NewsInTweetsIn,2023-01-18T03:02:11.000Z,"Breaking News From India. In Tweets.
@NewsInTweetsIn
,
Jan 18
automated","Deccan Herald: #DHSpeakOut: January 18, 2023

#Joshimath #NTPC 

Read more at: http://ow.ly/bA4h50MteZg 

#NewsInTweets #NewsInTweetsIn #BreakingNews #BreakingNewsIndia #NewsInTweetsIndia #DeccanHerald
74",,,,,['https://pbs.twimg.com/media/FmuRNw1WYAAuLv5?format=jpg&name=small'],https://twitter.com/NewsInTweetsIn/status/1615545057943212038,NORP,
1283,1283,1283,1283,Yes Punjab,@BawaHS,2023-01-18T07:03:25.000Z,"yes punjab
@BawaHS
,
Jan 18","Joshimath land subsidence: 849 houses develops cracks, 4 of 9 wards declared 'unsafe'  https://yespunjab.com/?p=762310

#Joshimath #JoshimathCracks #JoshimathSinking #JoshimathCrisis #Uttarakhand
yespunjab.com
Joshimath land subsidence: 849 houses develops cracks, 4 of 9 wards declared 'unsafe' - Punjab,...
Dehradun, Jan 18, 2023- Cracks have developed in hundreds of buildings in the sinking town of Joshimath forcing people to vacate them and relocate.
41",,,,,['https://pbs.twimg.com/card_img/1615605764852445184/K5gM3_64?format=jpg&name=small'],https://twitter.com/BawaHS/status/1615605765427068928,,
1284,1284,1284,1284,Anil Sharma,@AnilSha73986328,2023-01-18T14:27:25.000Z,"Anil Sharma
@AnilSha73986328
,
Jan 18","Another Joshimath at Borivli. Save Rivali Park
Deepak Shetty
@deepaks73
,
Jan 18
@mpcb_official SUB : NOISY Nonstop Construction 24/7 including Sundays beyond permissible limit & harassment to over 4,000 Residents of Rivali Park, Borivali (E)

 location
 CTS no. 163, A1&2, 165, Magathane, Next to Magathane Metro Stn.
Request Urgent Action. Email shared
37",,,,,[],https://twitter.com/AnilSha73986328/status/1615717502448988161,PERSON,male
1285,1285,1285,1285,TheNewsMill.com - News from #NortheastIndia,@The_NewsMill,2023-01-18T13:35:02.000Z,"TheNewsMill.com - News from #NortheastIndia
@The_NewsMill
,
Jan 18","Water discharge in Joshimath reduced to 100 LPM: Disaster Management Secretary - https://thenewsmill.com/2023/01/water-discharge-in-joshimath-reduced-to-100-lpm-disaster-management-secretary/… via
@the_newsmill
thenewsmill.com
Water discharge in Joshimath reduced to 100 LPM: Disaster Management Secretary
Giving some positive news for the sinking town of Joshimath, Disaster Management Secretary Ranjit Kumar Sinha on Wednesday said that the water discharge in the town has been reduced to 100 liters per...
14",,,,,[],https://twitter.com/The_NewsMill/status/1615704319474683913,MONEY,
1286,1286,1286,1286,NEWS BUZZ,@NewsbuzzLive,2023-01-18T13:43:37.000Z,"NEWS BUZZ
@NewsbuzzLive
,
Jan 18","Pushkar Dhami meets Home Minister on rehabilitating Joshimath, Center's help needed
newsbuzz.live
Pushkar Dhami meets Home Minister on rehabilitating Joshimath, Center's help needed
12",,,,,['https://pbs.twimg.com/card_img/1615706483810787329/yKhUeKA_?format=jpg&name=small'],https://twitter.com/NewsbuzzLive/status/1615706479759163394,,
1287,1287,1287,1287,news24web,@RakiMandal13,2023-01-18T02:30:02.000Z,"news24web
@RakiMandal13
,
Jan 18","#JustMiddleClassThings with Nirmala Sitharaman & how to sink to greater depths than Joshimath - https://24news24.online/justmiddleclassthings-with-…...
12",,,,,['https://pbs.twimg.com/media/FmuKT2FWQAEKY5G?format=jpg&name=small'],https://twitter.com/RakiMandal13/status/1615536967013355521,,
1288,1288,1288,1288,NareshThakur,@1iNTact,2023-01-18T07:31:29.000Z,"Naresh Thakur
@1iNTact
,
Jan 18","Joshimath Environment Policy
atulsati
@atulsati1
,
18 Jan
17",,,,,"['https://pbs.twimg.com/profile_images/1470749588369784833/9hcp9KNK_mini.jpg', 'https://pbs.twimg.com/media/FmvDq_VXoAIg1HU?format=jpg&name=small']",https://twitter.com/1iNTact/status/1615612826823061505,ORG,
1289,1289,1289,1289,KAFKA,@Nothi43,2023-01-18T14:22:32.000Z,"KAFKA
@Nothi43
,
Jan 18","Land subsidence in joshimath
Uranium concentration in ground water

What all this leading too
KAFKA
@Nothi43
,
Jan 18
https://youtu.be/b4WAxXXNSM4
25",,,,,['https://pbs.twimg.com/profile_images/1609440422090375169/xnZ5PCjy_mini.jpg'],https://twitter.com/Nothi43/status/1615716272184119296,ORG,
1290,1290,1290,1290,NEWS BUZZ,@NewsbuzzLive,2023-01-18T01:33:44.000Z,"NEWS BUZZ
@NewsbuzzLive
,
Jan 18","Joshimath Sinks: No Drainage – Building Loads Increasing, Is Dalai Lama's McLeodganj Like Joshimath?
newsbuzz.live
Joshimath Sinks: No Drainage – Building Loads Increasing, Is Dalai Lama's McLeodganj Like Joshimath?
10",,,,,['https://pbs.twimg.com/card_img/1615522799337996288/79y_FgTp?format=jpg&name=small'],https://twitter.com/NewsbuzzLive/status/1615522795986853888,,
1291,1291,1291,1291,NEWS BUZZ,@NewsbuzzLive,2023-01-18T11:09:39.000Z,"NEWS BUZZ
@NewsbuzzLive
,
Jan 18","Pithoragarh News: Many villages in trouble, the situation here may be worse than Joshimath
newsbuzz.live
Pithoragarh News: Many villages in trouble, the situation here may be worse than Joshimath
13",,,,,['https://pbs.twimg.com/card_img/1615667733772832769/xeN3ulIK?format=jpg&name=small'],https://twitter.com/NewsbuzzLive/status/1615667730035736576,,
1292,1292,1292,1292,NEWS BUZZ,@NewsbuzzLive,2023-01-18T10:10:07.000Z,"NEWS BUZZ
@NewsbuzzLive
,
Jan 18","Joshimath News: Joshimath is revered not only by traditionalists but also by Sikhs, know its history
newsbuzz.live
Joshimath News: Joshimath is revered not only by traditionalists but also by Sikhs, know its history
10",,,,,['https://pbs.twimg.com/card_img/1615652753723867139/qK-0UqA2?format=jpg&name=small'],https://twitter.com/NewsbuzzLive/status/1615652748925575168,,
1293,1293,1293,1293,Samaj Weekly,@samajweekly,2023-01-18T11:12:03.000Z,"Samaj Weekly
@samajweekly
,
Jan 18","Amid crisis in Joshimath, board students will have option to pick exam center of choice https://samajweekly.com/amid-crisis-in-joshimath-board-students-will-have-option-to-pick-exam-centre- of-choice/…
17",,,,,['https://pbs.twimg.com/media/FmwByLnaUAAhssB?format=jpg&name=small'],https://twitter.com/samajweekly/status/1615668336993644548,PERSON,male
1294,1294,1294,1294,Saswati Patnaik,@saswatipatnaik,2023-01-18T17:51:05.000Z,"Saswati Patnaik
@saswatipatnaik
,
Jan 18","https://newindianexpress.com/opinions/2018/jun/29/this-road-is-a-himalayan-blunder-1835240.html…
One gets reminded of the prophetic words of author par excellence Manoj Das. An editorial in NIE during 2018 is a must read article in wake of the #Joshimath_Emergency.
#Joshimath_Sinking
#Joshimath_Crisis
www.newindianexpress.com
This road is a Himalayan blunder
The news about the road connecting Badrinath, Yamunotri and Gangotri is alarming. Can we not draw a soft line between pilgrims and tourists?
1
29",,,1,,['https://pbs.twimg.com/card_img/1615766538266763265/dtmMWJrx?format=jpg&name=small'],https://twitter.com/saswatipatnaik/status/1615768753526149125,PERSON,female
1295,1295,1295,1295,NEWS BUZZ,@NewsbuzzLive,2023-01-18T12:33:23.000Z,"NEWS BUZZ
@NewsbuzzLive
,
Jan 18","News 18 Exclusive: Is Jharkhand's Patratu Valley on the way to Joshimath? I know the reason
newsbuzz.live
News 18 Exclusive: Is Jharkhand's Patratu Valley on the way to Joshimath? I know the reason
14",,,,,['https://pbs.twimg.com/card_img/1615688809538113539/3UTPsNyj?format=jpg&name=small'],https://twitter.com/NewsbuzzLive/status/1615688805696126976,,
1296,1296,1296,1296,MAT NEWS,@MATNEWS4,2023-01-18T12:59:57.000Z,"MAT News
@MATNEWS4
,
Jan 18","What is the government doing about Joshimath Cracks? CM Dhami gave information, appealed on Chardham Yatra as well
matnews.in
What is the government doing about Joshimath Cracks? CM Dhami gave information, appealed on...
43",,,,,['https://pbs.twimg.com/card_img/1615695554306097152/4OCd4MVS?format=jpg&name=small'],https://twitter.com/MATNEWS4/status/1615695490347155458,,
1297,1297,1297,1297,K K R,@ramankk92,2023-01-18T02:03:00.000Z,"K K R
@ramankk92
,
Jan 18","Exclusive: Power Minister RK Singh defends the NTPC project amid Joshimath crisis
moneycontrol.com
Davos 2023: Power Minister RK Singh calls India a shining star in energy transition
Davos is witnessing a confident India which is the most-attractive destination for investment in renewables in the world, Power Minister RK Singh added.
18",,,,,['https://pbs.twimg.com/card_img/1615226154801319936/NBCTKfy6?format=jpg&name=small'],https://twitter.com/ramankk92/status/1615530164322205696,ORG,
1298,1298,1298,1298,kundan Goyal,@kundan66409646,2023-01-18T16:58:35.000Z,"Kundan Goyal
@kundan66409646
,
Jan 18","65-70 percent people in Joshimath living normal life: Uttarakhand CM
markettrendus.wordpress.com
65-70 percent people in Joshimath living normal life: Uttarakhand CM
Reports said that the Uttarakhand government has distributed Rs 3.10 crore to 207 affected families as advance for the displacement while a piece of land belonging to the Horticulture Department has…
23",,,,,['https://pbs.twimg.com/card_img/1615755543498326017/CIvr2CoH?format=jpg&name=240x240'],https://twitter.com/kundan66409646/status/1615755542454046721,PERSON,male
1299,1299,1299,1299,Business Standard,@bsindia,2023-01-18T16:52:21.000Z,"Business Standard
@bsindia
,
Jan 18","Evacuation of families to safety and demolition of unsafe buildings in the town continues, he said adding 258 families have so far been shifted to temporary relief centres
business-standard.com
Profiles of water samples of Joshimath, NTPC project site different: NIH
Evacuation of families to safety and demolition of unsafe buildings in the town continues, he said adding 258 families have so far been shifted to temporary relief centres
4
1,289",,,,4,['https://pbs.twimg.com/card_img/1614098688636342274/aSK5aiER?format=jpg&name=small'],https://twitter.com/bsindia/status/1615753976804147208,,
1300,1300,1300,1300,kundan Goyal,@kundan66409646,2023-01-18T13:57:22.000Z,"kundan goyal
@kundan66409646
,
Jan 18","Authorities worried about Badrinath riches in Joshimath.
markettrendus.wordpress.com
Authorities worried about Badrinath riches in Joshimath.
The riches of Badrinath are also brought down to the Narsingh temple during winter. “There are no cracks yet in the Narsingh temple and its premises. But as a precautionary step we have made …
16",,,,,['https://pbs.twimg.com/card_img/1615709938772230144/CwWpRucx?format=jpg&name=240x240'],https://twitter.com/kundan66409646/status/1615709937765679104,PERSON,male
1301,1301,1301,1301,K K R,@ramankk92,2023-01-18T02:03:25.000Z,"K K R
@ramankk92
,
Jan 18","In sinking Joshimath, chorus of 'NTPC go back' grows louder | Deccan Herald -
deccanherald.com
In sinking Joshimath, chorus of 'NTPC go back' grows louder
Amid evacuations and demolitions in sinking Joshimath, several residents and activists are calling for the National Thermal Power Corporation to shut down its activities in the region, alleging that
15",,,,,['https://pbs.twimg.com/card_img/1615354736118759430/fUU1Im1-?format=jpg&name=small'],https://twitter.com/ramankk92/status/1615530267363676160,ORG,
1302,1302,1302,1302,P,@paddylives,2023-01-18T07:42:27.000Z,"P
@paddylives
,
Jan 18","https://freepressjournal.in/india/in-sinking-joshimath-chorus-of-ntpc-go-back-grows-louder…

Chinese NGOs taking over Joshmath?

Activists ask NTPC to shut down the hydro power project...
freepressjournal.in
In sinking Joshimath, the chorus of 'NTPC go back' grows louder
13",,,,,['https://pbs.twimg.com/card_img/1615346611068231682/wcfpFgxb?format=jpg&name=small'],https://twitter.com/paddylives/status/1615615588323459073,,
1303,1303,1303,1303,Swami Darbha,@SwamiDarbha,2023-01-18T08:23:56.000Z,"Swami Darbha
@swamidarbha
,
18 Jan","Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
3",,,,,['https://pbs.twimg.com/profile_images/1559603903720656896/jt5DWJVy_mini.jpg'],https://twitter.com/SwamiDarbha/status/1615626027610566657,PERSON,male
1304,1304,1304,1304,ThePrintIndia,@ThePrintIndia,2023-01-18T09:43:25.000Z,"ThePrintIndia
@ThePrintIndia
,
Jan 18","In #ThePrintPod today, listen to Renuka Sane
@resanering
's article: 'Catastrophe insurance' becomes more urgent after Joshimath. Fiscal transfers can't rebuild lives'

Brought to you by
@LaeeqHumra
 

Spotify: http://bit.ly/3XBNw2W

Amazon:
music.amazon.in
'Catastrophe insurance' becomes more urgent after Joshima...
No specific natural disaster policy is sold in India. It is part of regular fire insurance that covers damage to the property from flooding, cyclone, etc.----more---- https://theprint.in/opinion/ca...
1
672",,,,1,['https://pbs.twimg.com/card_img/1615645921840332807/xbOB6DSy?format=jpg&name=small'],https://twitter.com/ThePrintIndia/status/1615646028224684032,,
1305,1305,1305,1305,क.राजेंद्रियन,@KaRajentiran,2023-01-18T11:56:34.000Z,"क.राजेंद्रियन
@KaRajentiran
,
Jan 18","'Wait for the report': Nitin Gadkari on whether Char Dham road construction responsible for Joshimath crisis... via 
@business_today
businesstoday.in
'Wait for the report': Nitin Gadkari on whether Char Dham road construction responsible for...
Joshimath: Many geologists have blamed the government for rapid construction works in the fragile Himalayas. They say NTPC's power project near Joshimathm and Char Dham highways are damaging the...
2
38",,2.0,,,['https://pbs.twimg.com/card_img/1613959258894368769/nkDGRgDu?format=jpg&name=small'],https://twitter.com/KaRajentiran/status/1615679538566172674,,
